region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/TX	152411729	37	5	2
AUS/VIC	7140372	1	1	0
NOR/50	301078619	70	0	7
NPL/P3	917112	1	1	0
KOR/11	2195691	10	1	1
PAK/PB	2030748	2	2	0
VNM/68	1048128	1	1	0
VNM/51	851604	1	1	0
VEN/I	1179144	1	1	0
IRQ/NI	2227272	2	2	0
TUN	1113636	1	1	0
USA/WA	156654831	27	9	6
MAR/09	1375668	1	1	0
NGA/LA	1048128	1	1	0
ARG/S	3799464	2	2	0
VEN/M	2489304	2	2	0
SWE/AB	22236421524	911	30	17
RUS/KDA	1834224	1	1	0
FRA/HDF	1113636	1	1	0
ARG/J	1113636	1	1	0
COL/ANT	5240640	2	2	0
USA/OR	4651068	1	1	0
SAU/01	2227272	2	2	0
PAK/KP	2030748	2	2	0
IND/UP	1048128	1	1	0
ALB/07	3406416	1	1	0
JOR/AM	1113636	1	1	0
DEU/NI	575666248	42	10	2
ARG/U	5961228	1	1	0
NLD/NH	17032080	1	0	1
USA/MO	40263168	1	1	0
ARG/C	11530271313	8	6	1
BOL/L	1310160	1	1	0
VNM/39	851604	1	1	0
KAZ/39	1113636	1	1	0
BRA/CE	1113636	1	1	0
BOL/C	7009356	1	1	0
USA/AZ	3406416	2	2	0
DEU/TH	8188500	2	2	0
ITA/25	955389668	470	33	10
MEX/MEX	308407172	170	12	4
SGP	2711983848	3630	270	135
USA/TN	7110806204	3416	204	292
FRA/ARA	141024852	34	0	5
bogon	129982840	68	4	4
CHN/ZJ	70098244	42	2	1
GBR/SCT	415417272	205	14	7
BRA/SC	109072432	56	4	1
FRA/GES	33732592	8	0	1
JPN/01	25299444	6	0	1
AWS/eu-west-1	1353357105	95	32	4
USA/WV	76938742	94	3	1
GCP/us-east4	1363498340	17	1	2
TWN/TPE	70290094	4	1	2
PRT/11	44441669	1	1	0
GCP/europe-west4	266650014	6	6	0
CHN/GD	27716836	84	2	3
BGD/C	1113636	1	1	0
ECU/P	6157752	1	1	0
SAU/04	1113636	1	1	0
ESP/CN	1048128	1	1	0
FRA/CVL	1441176	1	1	0
IND/GJ	1113636	1	1	0
ESP/CL	1179144	1	1	0
PAK/SD	851604	1	1	0
EST/37	28678484	1	1	0
ZAF/WC	2227272	2	2	0
VNM/22	851604	1	1	0
CHL/VS	1441176	1	1	0
UKR	1310160	1	1	0
USA/NC	30024815487	3	3	0
HUN/BA	15721920	2	2	0
USA/NJ	658464	27	0	1
USA/MI	2555512	17	1	1
ARG/Q	1179144	1	1	0
IND	10426848	42	4	1
BRA/SE	1113636	1	1	0
COL/CAU	2161764	1	1	0
NOR/46	7161344	1	1	0
IND/MH	25169624	2	2	0
MEX/SON	1375668	1	1	0
EGY/C	1375668	1	1	0
MAR/03	2292780	2	2	0
TUR	851604	1	1	0
UKR/12	1310160	1	1	0
ZAF/GP	1965240	2	2	0
BRA/RS	10546788	4	4	0
PER/ARE	4127004	1	1	0
MAR/07	917112	1	1	0
ZAF/KZN	1113636	1	1	0
MEX/CHH	3799464	1	1	0
MEX/MIC	8778072	1	1	0
IDN/SB	1113636	1	1	0
ESP/CT	1375668	1	1	0
USA/HI	1375668	1	1	0
USA/GA	20831544	2	2	0
DNK/84	1284988764	1	1	0
USA/RI	21937848	6	0	1
BRA/RJ	1441176	1	1	0
KEN/30	1113636	1	1	0
IND/PB	917112	1	1	0
SAU/02	2423796	2	2	0
RUS/KYA	1048128	1	1	0
IND/BR	1113636	1	1	0
SYC	7664436	2	2	0
SYR	1048128	1	1	0
COL/NAR	1441176	1	1	0
MEX/VER	1375668	1	1	0
VEN/V	1113636	1	1	0
KAZ/75	917112	1	1	0
VNM/35	1048128	1	1	0
KEN/29	2096256	1	1	0
ESP/PV	1310160	1	1	0
SAU/10	1375668	1	1	0
ITA/82	851604	1	1	0
IND/TN	917112	1	1	0
VNM/27	851604	1	1	0
ARE/AZ	1113636	1	1	0
BOL/S	1113636	1	1	0
PHL/15	851604	1	1	0
COL/ATL	3864972	1	1	0
FRA/OCC	1113636	1	1	0
COL/CES	4258020	1	1	0
VEN/A	1048128	1	1	0
