week_start	sub-DT1/sub-DT1_ses-DT1-rLS-20150723-1584um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150723-1728um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150724-1800um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150724-1872um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150725-1944um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150726-2016um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150727-2088um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150727-2232um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150728-2304um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150729-2448um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150729-2592um_ecephys.nwb	sub-DT1/sub-DT1_ses-DT1-rLS-20150730-2736um_ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3036um-362um-20160215-160215-122710_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3108um-434um-20160215-160215-161846_ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3324um-1000um-20160217-160217-103121_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3324um-1144um-20160219-160219-130435_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3396um-1180um-20160220-160220-141839_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3396um-1180um-20160221-160221-135947_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3468um-1216um-20160222-160222-120902_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3468um-1216um-20160223-160223-121321_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3468um-1216um-20160225-160225-130701_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3468um-1252um-20160226-160226-124132_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3540um-1288um-20160227-160227-121226_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3540um-1288um-20160228-160228-135001_behavior+ecephys.nwb	sub-DT2/sub-DT2_ses-DT2-rPPC-rCCG-3612um-1360um-20160304-160304-150220_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161007-720um-720um-merge_ecephys.nwb	sub-DT5/sub-DT5_ses-20161008-792um-864um-merge_ecephys.nwb	sub-DT5/sub-DT5_ses-20161011-972um-1224um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161014-1296um-1476um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161015-1368um-1476um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161016-1368um-1476um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161017-1440um-2016um-merge_ecephys.nwb	sub-DT5/sub-DT5_ses-20161018-1552um-2304um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161019-1624um-2340um-161019-095311_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161020-1768um-2376um-161020-102642_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161021-1840um-2412um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161023-1872um-2448um-161023-123504_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161025-1944um-2232um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161026-1944um-2232um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161027-1944um-2232um-161027-194125_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161029-2016um-2232um-merge_ecephys.nwb	sub-DT5/sub-DT5_ses-20161030-2052um-2232um-161030-111142_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161031-2088um-2232um-161031-104001_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161101-2088um-2232um-merge_behavior+ecephys.nwb	sub-DT5/sub-DT5_ses-20161104-2124um-2232um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170314-72um-0um-170314-181434_ecephys.nwb	sub-DT7/sub-DT7_ses-20170315-216um-0um-merge_ecephys.nwb	sub-DT7/sub-DT7_ses-20170315-288um-0um-170315-191240_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170316-288um-0um-merge_ecephys.nwb	sub-DT7/sub-DT7_ses-20170317-288um-0um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170318-288um-0um-170318-115923_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170319-288um-0um-170319-123708_ecephys.nwb	sub-DT7/sub-DT7_ses-20170320-432um-0um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170321-216um-0um-170321-120259_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170324-576um-144um-170324-123932_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170325-576um-360um-170325-125511_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170327-864um-360um-170327-115803_ecephys.nwb	sub-DT7/sub-DT7_ses-20170401-864um-936um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170405-864um-1152um-170405-102118_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170406-864um-1152um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170407-936um-1152um-merge_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170408-936um-1152um-merge_ecephys.nwb	sub-DT7/sub-DT7_ses-20170409-1152um-1152um-170409-115803_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170410-1152um-1152um-170410-102443_behavior+ecephys.nwb	sub-DT7/sub-DT7_ses-20170412-1440um-1170um-170412-103153_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170125-0um-0um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170128-0um-72um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170201-72um-432um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170202-72um-576um-170202-092033_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170206-72um-1872um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170207-144um-1944um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170211-144um-1944um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170214-216um-1944um-170214-102804_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170215-216um-1944um-170215-140739_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170216-216um-1944um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170217-216um-1944um-merge_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170218-216um-1944um-170218-114724_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170221-324um-1944um-170221-101929_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170224-324um-2088um-170224-101710_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170305-468um-2088um-170305-135233_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170306-468um-2088um-170306-113628_behavior+ecephys.nwb	sub-DT8/sub-DT8_ses-20170308-612um-2088um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170428-0um-0um-merge_ecephys.nwb	sub-DT9/sub-DT9_ses-20170429-0um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170430-0um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170501-216um-0um-170501-112210_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170502-288um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170504-396um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170505-396um-0um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170506-468um-36um-170506-111835_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170507-468um-36um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170508-468um-36um-170508-102251_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170509-468um-36um-170509-103451_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170518-828um-864um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170519-864um-900um-merge_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170521-900um-936um-170521-125602_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170525-900um-936um-170525-150124_behavior+ecephys.nwb	sub-DT9/sub-DT9_ses-20170526-1116um-1000um-merge_behavior+ecephys.nwb
2022-10-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638461522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-11-14	0	0	0	0	0	0	0	0	0	0	0	0	0	6370944	0	0	0	0	6370944	0	0	0	0	0	0	0	0	0	6403657	0	0	0	10020964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5242880	0	0	0	0	0	0	0	0	0	0	0	0	9522765	0	0	0	10087328	0	0	0	0	0	0	0	4856570	0	0	0	0	0	0	0	11680188	0	0	0	0	0	0	0	5242880	15728640	15728640	15728640	10485760	0	10485760	10485760
2022-11-21	0	6517636649	7730079370	0	0	0	0	10212792747	0	0	12817439769	0	0	0	0	0	0	0	0	33722528081	0	0	0	38945173968	0	3382511403	3594469469	0	3945921545	3421665283	0	0	0	0	0	5990941588	952520069	0	5793399070	0	7829205644	0	0	4762750382	5034815175	1443501889	6708005310	570687864	0	0	7503241229	6545908722	7820326236	0	2590060330	0	0	0	0	0	0	0	8923651741	8098960132	7424286748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5217414256	5068984868	0	0	6879560345	6864949000	10968711338	5184434024	6481927134	0	0	0	0	3434852092	0	0
2022-12-12	69649541	41943040	47185920	47185920	20971520	89128960	68157440	32551569	41943040	89128960	0	131072000	167772160	87303109	136314880	52428800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-12-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10485760	0	0	0	5242880	0	21103752	73400320	89128960	48080869	110991996	82555878	104256960	102964145	121812885	175961801	102401388	40182933	40547466	50833886	14069168	56076642	48579068	28137522	45359325	0	123733457	120450218	118757963	164019451	61253406	57671680	134650680	94271453	65866669	65401997	145141168	78643200	52428800	96425636	20971520	57239473	153396826	26214400	167772160	271763292	239610721	200953098	0	146700253	154362152	162356863	262633348	149617719	220028737	167136753	167932610	198328577	122176798	97521111	106745583	129674372	72966183	144108693	68222936	93141335	65434586	110960414	177720157	92808771	10485760	40581737	60622231	94668397	89755903	73929178	78541821	78643200	112651979	65435648	85908721	147093833	88529878
2023-01-02	52428800	1177835149	94371840	113816616	97754598	31457280	1300073156	44929172	0	33281573	122609377	1397922102	41943040	108241916	94371840	0	47185920	47185920	36700160	78643200	68157440	52428800	110100480	40018112	323119750	126751598	111224188	157445307	125625176	85078082	94897761	113645122	46453986	81462085	71175293	117927324	79369468	97320461	80332215	37892906	71606562	157413532	70609544	82255888	70078563	28038321	164017521	87068630	15728640	0	53854909	73233321	10485760	20971520	27274666	90486403	20971520	45691889	95896282	74029317	52428800	65168882	47185920	56012208	41943040	52327545	35837056	78474023	37230204	110328743	134550665	166073565	222680305	82258825	82988829	152169838	62481485	85376251	26214400	40515373	67823070	67656691	63343031	13969153	42969283	36700160	31523272	23392841	94833342	13106421	85840427	0	41943040	115804242	50137533	40713845	52227530	97985039
2023-01-30	0	5242880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-02-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18228337	0	0	0	0	0	11339563	13582429	0	24247305	34764803	25044562	0	0	41918975	33827724	0	40258949	43487374	0	5242880	13900102	0	0	0	0	0	0	0	14056943	31932389	47865869	13280242	10485760	46207704	0	41569965	0	26761443	0	0	29506103	0	0	30167812	26583068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5991536	0	0	37733006	37601945	38719240	0	0	43670494	0	42711945	0	0	0	0	0
2023-02-13	12940042	423975493	336672384	4001366016	0	20971520	6370944	476764587	533512596	0	450887680	0	524288000	534208949	524288000	1054979657	524288000	0	524288000	0	524288000	524288000	10087328	1055013308	112553770	563276381	15660083	39220186	48345705	0	54218450	46021089	58630249	9622780	593702868	80995855	35006541	33611959	73282580	68816654	53884809	12376417	47746553	31223793	24155558	59558407	32185602	31322870	67921209	6826589235	21070101	70443979	13703697	92076767	60853912	93105878	38821064	39650200	35834684	58963007	44296563	26477415	15163705	42405658	59759375	24056481	70309485	17353717	51861121	27009210	92707749	54515681	53653942	52624776	46353847	600371098	51165706	51894772	35935637	45092931	104121419	108539837	30061954	19111894	1077493019	1048576000	45820286	0	59426617	5744584018	47813855	71307703	0	49074771	139825196	599313876	81855773	47813855
2023-02-20	0	0	0	459885125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3616907585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2653177300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-04-03	0	0	0	6702764	0	0	0	0	0	0	0	50434819	0	0	0	0	176598572	0	0	152043520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147421529	153960728	41510213	0	221315608	0	195336447	0	248724823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151835314	0	0	0	0	0	172575416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-04-10	0	0	0	0	0	69351868	0	0	0	0	0	0	0	0	0	0	0	70093866268	0	20170097450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5793399070	282038558	3914602822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95756906	4096017876	0	0	0	0	3831185307	0	126485094	0	0	3687021562	0	0	0	0	3397708721	0	0	0	0	0	0	0	1018560215	0	0	0	0	0	0	0	0	0	0	0	0	5094257924
2023-04-17	17320066	0	0	0	0	0	0	0	0	6403657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134448829	0	0	0	0	0	155384436	0	0	0	0	0	0	0	16192816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120514210	0	0	34408327	0	0	0	0	191953649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44693864	0	0	0	0	0	0	0	0	0	271848566	0	0	0
2023-04-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11149152	0	0	0	0	387973120	0	220200960	0	0	0	0	175529028	0	0	0	0	0	0	134347876	0	0	0	152630634	0	0	114442373	0	106111456	0	0	0	0	0	0	0	46784744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142877940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133353299	0	0	0	0	0	0	0	0	89288541	0
2023-05-01	0	0	0	0	41943040	0	0	0	0	0	0	0	1048576000	0	0	0	0	0	0	32651088	0	524288000	0	0	0	150837040	0	0	0	0	0	0	0	234058324	0	0	0	0	0	0	0	0	0	0	0	64172112	100370501	0	0	0	0	0	0	0	18945570	0	39618370	184750810	0	0	0	0	0	79667637	0	22729201	0	0	0	0	98580439	0	158306163	0	15927360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277625931	0	0
2023-05-08	9622780	0	0	0	0	0	0	0	0	0	10053677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435601212	0	638461522	0	0	0	0	92012279	180969993	0	0	0	0	0	0	0	0	0	0	570687864	88626777	3751542933	0	0	0	181235449	0	0	0	0	0	125789679	0	0	0	0	0	0	0	0	0	0	0	112981427	0	0	0	0	0	0	227121051	178381742	79934031	0	0	0	520093696	0	117993316	0	177649034	3162505216	0	0	0	0	28601946	0	0	0
2023-05-15	0	0	0	0	0	0	0	0	0	0	0	40912937	0	0	0	466616320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83814973	63939369	0	112451453	15296433	0	242650227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93074103	155120691	0	0	0	0	25350110	111786930	0	0	0	0	22794627	0	0	126286940	0	0	0	287213184	0	0	0	160065278	0	0	0	0	0	0	0	0	141150655	0	0	0	0	0	0	0	0	120015073	0	0	163913452	0
2023-05-22	0	995264	0	0	10220056	0	0	0	0	0	0	0	9522765	0	0	0	0	0	36700160	6403657	0	0	99614720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109829661	0	200547373	0	0	0	0	103525026	0	0	67422127	0	0	0	0	0	0	0	88759505	0	0	42438371	0	0	106579646	112415926	0	0	0	0	0	6208862346	0	0	0	0	0	0	148585299	0	0	0	140389759	0	0	0	0	0	0	0
2023-05-29	0	888072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261863902	0	0	0	0	0	0	0	0	0	0	160363447	0	0	0	0	0	69380334	209541047	0	0	0	0	0	8925489	149447038	0	0	0	66394837	0	43998394	0	0	0	0	0	0	0	0	0	0	0	0	300054977	0	0	0	0	0	28768325	223741067	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-06-05	0	787280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147954317	146128838	0	0	0	0	0	0	0	0	0	172111751	0	190094519	0	0	0	0	0	0	0	150677117	0	0	0	0	0	0	0	0	93438636	0	0	0	90816789	0	0	0	0	0	95594997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168557994	0	0	0	0	0	524288000	0	0	165009865	148714330	0
2023-06-12	0	43406066	0	0	0	0	0	0	0	0	0	0	0	0	0	535105332	0	25815968	0	0	0	0	0	0	0	0	0	0	0	0	8527305	0	0	0	0	0	0	0	268530256	0	0	0	0	0	0	0	21533766	0	0	0	0	0	104620501	0	0	0	0	0	0	0	128642448	0	0	0	0	186477267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202404572	0	0	0	0	0	0	0	0	0	0	0	0	149048854
2023-06-19	0	17630969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-06-26	0	61711500	0	57671680	0	0	0	9854585	0	0	0	0	10053677	0	1048576000	0	0	0	0	0	0	0	0	0	0	0	61584964	0	0	0	0	0	0	0	0	0	0	106875939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54714773	0	0	0	0	0	0	0	0	49074771	0	0	0	0	0	0	0	0	0	0	111953254	0	0	0	0	0	0	0	174432670	0	0	150213507	0	0	24255573	0	0	0	0	0	0	0	0	0	0	0
2023-07-03	0	17420489	0	0	21900120	0	99510473	0	0	0	0	0	0	0	0	6403657	429916160	0	9655493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23824676	113813432	0	0	0	0	0	0	0	121775126	0	0	0	53088441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204093681	0	0	0	0	0	0	0	0	78240342	0	135576962	0	0	0	0	0	0	0	0	0	0	112815103	0	0	0	0	0	0	0	74857654	0
2023-07-10	0	90198216	0	0	0	0	0	0	0	0	0	8627320	0	0	0	3235075	7432768	1560160	3042843	1514776	1285408	2121904	2091787	683424	0	0	0	0	0	0	0	70212284	0	206192948	0	0	86671384	0	0	0	0	0	0	0	0	36367472	0	0	0	0	0	0	0	141155400	0	0	0	0	0	0	0	0	0	126754412	0	0	0	0	45791160	0	0	0	0	0	0	0	0	0	129741620	0	0	0	0	0	0	2016248	0	0	0	0	6437308	0	4240865	130073440	299367176	0	0	0
2023-07-17	0	637896	0	0	0	0	0	0	0	6635517	134920616	0	0	6403657	0	0	0	0	0	0	0	0	0	0	0	0	51694852	0	0	0	0	0	0	0	0	0	0	0	0	0	93604187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216475726	0	0	0	0	0	0	166868995	0	0	0	0	142281602	0	0	0	136577112	0	0	0	231505655	0	88595112	0	0	0	39752036	0	0	0	533810765	0	0	0	0	0	0	0	0	0	0	0	0
2023-07-24	0	1087648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120448784	1276923044	0	0	0	177586312	233330251	0	0	0	0	0	136106163	0	0	0	0	0	712370314	0	0	211261931	122802361	0	0	0	0	0	0	0	0	0	0	0	73528498	0	0	0	0	0	0	37361994	0	0	0	0	0	0	223571929	0	0	0	0	0	23922815	0	0	0	0	0	0	0	0	0	0	0	0	80994917	0
2023-07-31	0	831344	6403657	0	0	6370944	6370944	0	0	0	0	9954600	0	0	0	0	16325544	10783681	6370944	0	0	0	0	0	12542796	0	0	0	22928293	0	0	0	0	0	0	0	0	10319133	9954600	0	0	0	0	0	0	0	0	0	0	0	0	0	12609160	0	0	6370944	0	0	0	10087328	0	10020964	0	0	0	28403792	0	0	11812792	0	8892776	0	0	0	6437308	0	0	0	0	0	19975564	0	0	12078248	10618240	0	0	0	14367337	0	0	0	6370944	105181422	0	10020964	0	0
2023-08-07	0	616928	0	0	0	0	0	0	0	0	0	0	0	0	6370944	0	0	10419148	0	0	10020964	15529176	16458272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8760048	6370944	0	0	0	0	0	0	10485512	58201228	0	0	0	0	113416076	0	10020964	0	0	0	0	0	0	0	0	11945520	0	0	0	0	0	0	104523300	0	263928800	91117772	0	0	0	0	6370944	0	0	0	149318172	0	0	0	0	0	0	0	0	109565308	0	0	0	0	0	185354652	0
2023-08-14	0	1120552	52693016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173276404	451207180	0	0	0	0	0	0	0	0	0	193451060	265653436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164184536	0	0	0	0	0	0	0	172080196	0	0	0	0	0	215683000	0	189535584	0	0	0	0	571473920	0	0	0	0	0	0	0	0	0	0	0	0
2023-08-21	0	970224	65036720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200085804	0	0	0	0	141552756	0	194247428	0	0	270365280	0	0	0	0	0	0	0	0	0	42472960	0	0	0	0	0	0	0	0	0	0	0	0	22696488	0	242228600	0	0	0	155423660	0	0	0	26412872	0	0	0	168697288	0	0	181768512	0	0	0	0	0	0	0	207785684	0	0	0	0	0	0	0	0	0	0	0
2023-08-28	0	1375360	0	0	10020964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638461522	0	0	0	0	0	0	209709412	0	173142848	0	0	0	0	0	0	0	31058352	0	0	0	0	0	152902656	20971024	0	0	0	0	0	89058832	0	0	0	0	0	104721564	0	0	0	174271036	0	0	0	161794604	0	0	0	0	0	0	0	82157804	0	0	0	0	0	0	246541432	199489356	134784456	0	95762424	0	0	227427772	0
2023-09-04	76783148	1032632	0	0	0	11746428	0	0	0	31257444	0	0	0	0	429916160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86605020	0	0	0	0	32982080	0	0	0	0	0	0	0	0	250324180	147062624	0	0	0	0	0	0	84083188	0	0	0	231145812	29996528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127485244	0	0	278131524	0	0	0	0	0	0	0	0	0	195375616
2023-09-11	0	885088	0	0	0	0	0	0	0	0	0	0	0	10950060	0	0	0	0	0	0	0	0	0	0	282376336	0	0	110893416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77645052	0	0	0	0	0	0	0	0	0	0	0	0	115075176	0	0	181504712	0	0	0	0	0	102466016	0	0	0	0	93639604	0	0	0	0	0	0	0	0	0	150445532	0	0	0	0	0	0	0	0	10352784	0	0	0	0	0
2023-09-18	0	858856	0	0	0	0	0	0	0	0	8959140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58864868	0	0	0	0	0	0	0	0	0	0	177920228	0	0	0	0	188407396	0	0	0	76318600	0	0	0	0	0	0	0	0	0	0	0	95497796	0	0	0	0	0	0	0	164978420	0	0	0	153698196	0	0	33779276	0	0	0	106912404	0	0	0	0	116932540	0	0	0	0	0	0	151107516	0	0	0	0	0	0	127286152	0	0
2023-09-25	0	122137316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638461522	0	0	0	0	0	0	0	0	0	137108024	0	0	0	0	0	0	0	0	126224328	0	0	21833756	0	0	0	0	0	14732808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132660808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-10-02	0	446104	0	0	0	0	10220056	0	0	0	0	0	0	0	0	0	0	9224596	0	10020964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221588568	0	0	0	0	32982908	0	0	0	0	0	0	0	0	176793696	0	0	133921724	0	0	0	0	0	0	0	0	0	0	173807316	0	0	0	115539724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174470128	0	0	0	0	0	282777004	0	0	0	0	94567872	0	0	0
2023-10-09	0	20321132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203272932	51033916	0	80565896	228557616	0	0	0	281051540	0	0	0	0	0	0	0	87732380	0	149052716	0	0	148588996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171549284	0	0	0	0	0	0	149319000	0	0	0	128148884	113349712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
