week_start	sub-RatB6/sub-RatB6_ses-20230516-non_ecephys.nwb	sub-RatB6/sub-RatB6_ses-20230519-ictal6_ecephys.nwb	sub-RatB6/sub-RatB6_ses-20230520-ictal24_ecephys.nwb	sub-RatB6/sub-RatB6_ses-20230522-non_ecephys.nwb	sub-RatB6/sub-RatB6_ses-20230721-non_ecephys.nwb	sub-RatB6/sub-RatB6_ses-20230723-non_ecephys.nwb	sub-RatB6/sub-RatB6_ses-20230724-ictal9_ecephys.nwb	sub-RatB6/sub-RatB6_ses-20230725-ictal10_ecephys.nwb	sub-RatC13/sub-RatC13_ses-20231106-ictal2_ecephys.nwb	sub-RatC13/sub-RatC13_ses-20231107-non_ecephys.nwb	sub-RatC13/sub-RatC13_ses-20231108-ictal1_ecephys.nwb	sub-RatC13/sub-RatC13_ses-20231109-non_ecephys.nwb	sub-RatC13/sub-RatC13_ses-20231110-ictal2_ecephys.nwb	sub-RatC13/sub-RatC13_ses-20231112-ictal1_ecephys.nwb	sub-RatC13/sub-RatC13_ses-20231213-ictal6_ecephys.nwb	sub-RatC13/sub-RatC13_ses-20231214-ictal1_ecephys.nwb	sub-RatC13/sub-RatC13_ses-20231215-ictal1_ecephys.nwb	sub-RatC13/sub-RatC13_ses-20231216-non_ecephys.nwb	sub-RatC13/sub-RatC13_ses-20231217-non_ecephys.nwb	sub-RatC13/sub-RatC13_ses-20231218-ictal2_ecephys.nwb	sub-RatC13/sub-RatC13_ses-20231219-ictal1_ecephys.nwb	sub-RatC16/sub-RatC16_ses-20230816-ictal1_ecephys.nwb	sub-RatC16/sub-RatC16_ses-20230817-ictal1_ecephys.nwb	sub-RatC16/sub-RatC16_ses-20230818-non_ecephys.nwb	sub-RatC16/sub-RatC16_ses-20230819-non_ecephys.nwb	sub-RatC16/sub-RatC16_ses-20230821-ictal3_ecephys.nwb	sub-RatC16/sub-RatC16_ses-20230822-ictal2_ecephys.nwb	sub-RatC16/sub-RatC16_ses-20231030-ictal10_ecephys.nwb	sub-RatC16/sub-RatC16_ses-20231031-ictal1_ecephys.nwb	sub-RatC16/sub-RatC16_ses-20231101-non_ecephys.nwb	sub-RatC16/sub-RatC16_ses-20231102-non_ecephys.nwb	sub-RatC3/sub-RatC3_ses-20230821-non_ecephys.nwb	sub-RatC3/sub-RatC3_ses-20230823-ictal2_ecephys.nwb	sub-RatC3/sub-RatC3_ses-20230824-ictal7_ecephys.nwb	sub-RatC3/sub-RatC3_ses-20230825-ictal12_ecephys.nwb	sub-RatC3/sub-RatC3_ses-20230826-ictal3_ecephys.nwb	sub-RatC3/sub-RatC3_ses-20230827-non_ecephys.nwb	sub-RatC3/sub-RatC3_ses-20231020-non_ecephys.nwb	sub-RatC3/sub-RatC3_ses-20231023-ictal23_ecephys.nwb	sub-RatC3/sub-RatC3_ses-20231024-ictal23_ecephys.nwb	sub-RatC3/sub-RatC3_ses-20231026-non_ecephys.nwb	sub-RatD17/sub-RatD17_ses-20231030-non_ecephys.nwb	sub-RatD17/sub-RatD17_ses-20231031-ictal2_ecephys.nwb	sub-RatD17/sub-RatD17_ses-20231101-ictal6_ecephys.nwb	sub-RatD17/sub-RatD17_ses-20231102-ictal8_ecephys.nwb	sub-RatD17/sub-RatD17_ses-20231104-ictal3_ecephys.nwb	sub-RatD17/sub-RatD17_ses-20231105-non_ecephys.nwb	sub-RatD17/sub-RatD17_ses-20240102-non_ecephys.nwb	sub-RatD17/sub-RatD17_ses-20240104-ictal9_ecephys.nwb	sub-RatD17/sub-RatD17_ses-20240105-ictal15_ecephys.nwb	sub-RatD17/sub-RatD17_ses-20240107-non_ecephys.nwb	sub-RatE2/sub-RatE2_ses-20190508-non_ecephys.nwb	sub-RatE2/sub-RatE2_ses-20190509-ictal5_ecephys.nwb	sub-RatE2/sub-RatE2_ses-20190510-ictal1_ecephys.nwb	sub-RatE2/sub-RatE2_ses-20190511-ictal6_ecephys.nwb	sub-RatE2/sub-RatE2_ses-20190512-ictal16_ecephys.nwb	sub-RatE2/sub-RatE2_ses-20190513-ictal4_ecephys.nwb	sub-RatE2/sub-RatE2_ses-20190514-non_ecephys.nwb	sub-RatE2/sub-RatE2_ses-20190701-ictal16_ecephys.nwb	sub-RatE2/sub-RatE2_ses-20190702-ictal7_ecephys.nwb	sub-RatE2/sub-RatE2_ses-20190703-ictal1_ecephys.nwb	sub-RatE2/sub-RatE2_ses-20190705-non_ecephys.nwb	sub-RatE2/sub-RatE2_ses-20190706-non_ecephys.nwb	sub-RatE2/sub-RatE2_ses-20190707-ictal2_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190405-non_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190407-ictal14_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190408-ictal6_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190409-ictal4_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190410-ictal14_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190411-non_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190526-non_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190527-ictal25_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190528-ictal26_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190529-ictal14_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190530-ictal1_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190531-ictal3_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190601-ictal6_ecephys.nwb	sub-RatE5/sub-RatE5_ses-20190603-non_ecephys.nwb	sub-RatI4/sub-RatI4_ses-20200908-non_ecephys.nwb	sub-RatI4/sub-RatI4_ses-20200910-ictal1_ecephys.nwb	sub-RatI4/sub-RatI4_ses-20200911-ictal5_ecephys.nwb	sub-RatI4/sub-RatI4_ses-20200912-ictal1_ecephys.nwb	sub-RatI4/sub-RatI4_ses-20200914-non_ecephys.nwb	sub-RatI4/sub-RatI4_ses-20201204-ictal8_ecephys.nwb	sub-RatI4/sub-RatI4_ses-20201205-ictal4_ecephys.nwb	sub-RatI4/sub-RatI4_ses-20201207-non_ecephys.nwb	sub-RatI4/sub-RatI4_ses-20201208-non_ecephys.nwb	sub-RatI4/sub-RatI4_ses-20201210-ictal2_ecephys.nwb	sub-RatI7/sub-RatI7_ses-20200904-non_ecephys.nwb	sub-RatI7/sub-RatI7_ses-20200906-ictal1_ecephys.nwb	sub-RatI7/sub-RatI7_ses-20200907-ictal7_ecephys.nwb	sub-RatI7/sub-RatI7_ses-20200908-non_ecephys.nwb	sub-RatI7/sub-RatI7_ses-20201029-ictal1_ecephys.nwb	sub-RatI7/sub-RatI7_ses-20201030-ictal1_ecephys.nwb	sub-RatI7/sub-RatI7_ses-20201031-non_ecephys.nwb	sub-RatI7/sub-RatI7_ses-20201103-non_ecephys.nwb	sub-RatI7/sub-RatI7_ses-20201104-ictal2_ecephys.nwb	sub-RatI8/sub-RatI8_ses-20201015-ictal3_ecephys.nwb	sub-RatI8/sub-RatI8_ses-20201017-non_ecephys.nwb	sub-RatI8/sub-RatI8_ses-20201018-ictal1_ecephys.nwb	sub-RatI8/sub-RatI8_ses-20201019-non_ecephys.nwb	sub-RatI8/sub-RatI8_ses-20201020-ictal1_ecephys.nwb	sub-RatI8/sub-RatI8_ses-20201222-non_ecephys.nwb	sub-RatI8/sub-RatI8_ses-20201223-non_ecephys.nwb	sub-RatI8/sub-RatI8_ses-20201224-ictal2_ecephys.nwb	sub-RatI8/sub-RatI8_ses-20201225-ictal4_ecephys.nwb	sub-RatI8/sub-RatI8_ses-20201226-ictal6_ecephys.nwb	sub-RatI8/sub-RatI8_ses-20201227-ictal5_ecephys.nwb	sub-RatI8/sub-RatI8_ses-20201228-ictal6_ecephys.nwb	sub-RatR2/sub-RatR2_ses-20220208-non_ecephys.nwb	sub-RatR2/sub-RatR2_ses-20220210-ictal8_ecephys.nwb	sub-RatR2/sub-RatR2_ses-20220212-ictal17_ecephys.nwb	sub-RatR2/sub-RatR2_ses-20220214-non_ecephys.nwb	sub-RatR2/sub-RatR2_ses-20220425-non_ecephys.nwb	sub-RatR2/sub-RatR2_ses-20220426-ictal10_ecephys.nwb	sub-RatR2/sub-RatR2_ses-20220427-ictal22_ecephys.nwb	sub-RatR2/sub-RatR2_ses-20220428-ictal6_ecephys.nwb	sub-RatR2/sub-RatR2_ses-20220429-ictal12_ecephys.nwb	sub-RatR2/sub-RatR2_ses-20220430-ictal11_ecephys.nwb	sub-RatR2/sub-RatR2_ses-20220501-non_ecephys.nwb	sub-RatR3/sub-RatR3_ses-20220115-ictal4_ecephys.nwb	sub-RatR3/sub-RatR3_ses-20220116-ictal6_ecephys.nwb	sub-RatR3/sub-RatR3_ses-20220117-ictal11_ecephys.nwb	sub-RatR3/sub-RatR3_ses-20220118-non_ecephys.nwb	sub-RatR3/sub-RatR3_ses-20220119-non_ecephys.nwb	sub-RatR3/sub-RatR3_ses-20220314-non_ecephys.nwb	sub-RatR3/sub-RatR3_ses-20220315-ictal9_ecephys.nwb	sub-RatR3/sub-RatR3_ses-20220316-non_ecephys.nwb	sub-RatR3/sub-RatR3_ses-20220317-ictal1_ecephys.nwb	sub-RatR3/sub-RatR3_ses-20220318-ictal40_ecephys.nwb	sub-RatR3/sub-RatR3_ses-20220319-ictal30_ecephys.nwb	sub-RatR3/sub-RatR3_ses-20220320-ictal29_ecephys.nwb	sub-RatR5/sub-RatR5_ses-20220222-ictal1_ecephys.nwb	sub-RatR5/sub-RatR5_ses-20220223-ictal21_ecephys.nwb	sub-RatR5/sub-RatR5_ses-20220224-ictal7_ecephys.nwb	sub-RatR5/sub-RatR5_ses-20220225-non_ecephys.nwb	sub-RatR5/sub-RatR5_ses-20220226-non_ecephys.nwb	sub-RatR5/sub-RatR5_ses-20220420-non_ecephys.nwb	sub-RatR5/sub-RatR5_ses-20220421-non_ecephys.nwb	sub-RatR5/sub-RatR5_ses-20220422-ictal7_ecephys.nwb	sub-RatR5/sub-RatR5_ses-20220423-ictal10_ecephys.nwb	sub-RatR6/sub-RatR6_ses-20220127-ictal3_ecephys.nwb	sub-RatR6/sub-RatR6_ses-20220128-non_ecephys.nwb	sub-RatR6/sub-RatR6_ses-20220129-non_ecephys.nwb	sub-RatR6/sub-RatR6_ses-20220201-ictal1_ecephys.nwb	sub-RatR6/sub-RatR6_ses-20220202-ictal5_ecephys.nwb	sub-RatR6/sub-RatR6_ses-20220424-non_ecephys.nwb	sub-RatR6/sub-RatR6_ses-20220427-ictal10_ecephys.nwb	sub-RatR6/sub-RatR6_ses-20220428-ictal2_ecephys.nwb	sub-RatR6/sub-RatR6_ses-20220430-non_ecephys.nwb	sub-RatZ11/sub-RatZ11_ses-20210915-non_ecephys.nwb	sub-RatZ11/sub-RatZ11_ses-20210916-ictal1_ecephys.nwb	sub-RatZ11/sub-RatZ11_ses-20210917-ictal2_ecephys.nwb	sub-RatZ11/sub-RatZ11_ses-20210918-ictal3_ecephys.nwb	sub-RatZ11/sub-RatZ11_ses-20210919-ictal5_ecephys.nwb	sub-RatZ11/sub-RatZ11_ses-20210920-ictal7_ecephys.nwb	sub-RatZ11/sub-RatZ11_ses-20210921-non_ecephys.nwb	sub-RatZ11/sub-RatZ11_ses-20211117-non_ecephys.nwb	sub-RatZ11/sub-RatZ11_ses-20211118-ictal2_ecephys.nwb	sub-RatZ11/sub-RatZ11_ses-20211119-ictal1_ecephys.nwb	sub-RatZ11/sub-RatZ11_ses-20211120-ictal1_ecephys.nwb	sub-RatZ11/sub-RatZ11_ses-20211121-non_ecephys.nwb
2024-11-18	42074399	124984681	504100497	42529909	44061249	44332201	195189494	223151536	42504539	42573992	21165184	42468421	42332299	20540389	124410641	21321205	20669664	41676115	40404334	40962140	20303520	24193722	0	47958292	0	0	47950444	218050861	22076012	44852830	44680356	39902876	40460370	0	239261537	59859866	41070557	41786199	486544411	489612349	41986205	68187432	38582152	0	154635020	59704858	0	36663490	0	0	0	0	0	21719340	0	0	100219593	42463679	452783779	0	8647056	0	0	107683893	14149728	0	0	0	304952284	0	0	0	539297852	319231851	0	0	0	0	0	0	105906229	0	0	0	0	0	0	0	32123712	0	0	33790102	7074864	0	0	0	0	59146314	0	20121640	0	0	39912852	38833105	0	78790354	147627686	0	102724466	0	159790991	317754667	40483788	0	196544347	0	0	242216254	219583035	0	0	0	231972454	31914390	41970231	39343595	175837012	39732155	18827478	0	598840403	571757937	20540798	0	0	42017275	41786483	40509752	0	0	0	129048764	0	0	20264374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-11-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26006676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28102932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27054804	0	0	0	0	0	0	0	0	0	0	0	0
2024-12-02	42074399	0	0	0	0	0	0	0	0	0	0	0	0	3763173	0	0	0	0	0	0	0	8388608	15765452	0	0	0	22784620	0	0	0	0	0	25165824	83886080	0	0	0	0	0	268435456	0	0	0	0	0	0	0	19886274	0	0	0	0	83167281	0	0	0	0	0	0	0	0	41943040	35381252	67108864	0	0	76314234	0	0	0	0	0	343932928	226957163	0	0	0	0	0	0	0	0	0	0	50331648	0	0	16777216	0	0	0	0	0	8388608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218103808	23706572	33554432	95881051	0	0	0	0	0	64975967	0	181640806	0	16804407	0	0	0	0	0	0	0	0	0	0	42017275	33397875	0	0	0	0	0	0	0	0	41943040	0	0	0	0	0	0	0	0	0	0	0	25165824	0	8388608	0	0
2024-12-16	0	0	0	0	0	0	0	0	22726542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42017275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302639852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-02-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108333105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-02-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41342765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-03-03	97315906	124984681	0	42529909	44061249	0	195189494	223151536	0	42573992	0	42468421	42332299	20540389	124410641	21321205	20669664	41676115	40404334	0	0	24193722	0	47958292	48170164	0	47950444	218050861	22076012	44852830	0	0	40460370	140311851	0	0	41070557	41786199	0	489612349	0	0	0	0	0	0	0	0	0	0	0	43622569	108333105	21719340	129754699	344624935	86986977	42463679	452783779	325049592	0	43881559	43769860	107683893	0	0	126645882	86191459	304952284	0	43916007	502440920	0	319231851	23035921	0	0	45314931	0	0	105906229	21730798	0	0	85139929	41644249	0	0	32123712	16791900	0	33790102	0	0	39681843	40140599	39968764	0	39029035	20121640	0	0	39912852	38833105	39082961	78790354	147627686	92111054	102724466	0	0	0	0	0	0	0	118881951	0	0	0	0	124673037	0	0	0	0	0	0	18827478	0	0	571757937	20540798	426066780	139978344	0	0	0	0	141226503	199793092	0	41155559	41178304	20264374	101761624	0	196381173	39206184	39974408	41374904	20708784	42165517	63997800	104406231	143326010	41672265	40837929	42079496	21250636	21561159	0
2025-03-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4061496	0	0	0	0	0	0	0	4127004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42463679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4782084	200721	0	0	0	0	0	0	0	0	175650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183200	4127004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168275	0	0	0	2292780	0	0	0	0	4389036	0	409600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4061496	0	4061496	181517	0	0	0	0	0	0	0	0	0
2025-04-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32123712	63870348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-04-28	100787830	108389653	897635725	0	97617574	44332201	366709204	698778072	31088227	94167544	61786244	107060626	81570976	20540389	266162982	35863981	41339328	103508499	40404334	105090888	40607040	31610228	24154060	47958292	79563112	99077921	47950444	277717897	57839428	44852830	107895892	39902876	40460370	45742678	148708973	79898146	73752506	41786199	349018460	411812341	0	26596248	65414808	141003546	76975484	51947844	39211168	0	223994028	148675342	0	43622569	216666210	43438680	129754699	336611455	173973954	42463679	684822922	268858172	62369962	113388812	57584880	248118202	81728280	474847104	264621064	153365831	581028084	40865654	0	384785828	811621776	507972781	57663174	64096335	178609921	45314931	65442492	21047081	237680950	19193844	147714691	210199962	171841298	105662643	62167092	0	64247424	8403292	272902176	87036080	37356538	39181782	39681843	40140599	39968764	135579572	61280854	20121640	53843776	20051211	92527088	30444497	95190834	132414884	147627686	253053096	127289966	57544695	151402383	134502260	40483788	40724946	82354308	319216620	131000931	303616166	62581644	53116239	122667011	116284429	568796998	31914390	41970231	39343595	200355324	39732155	0	1168846100	387080119	25555288	0	334063720	159827268	84034550	83572966	40509752	80908516	141226503	281558824	123349568	41155559	24401088	20264374	214667748	78468394	309787206	39206184	39974408	82749808	20708784	84331034	51292764	104406231	297515596	41672265	0	0	21250636	43122318	56670742
2025-05-05	0	0	504100497	42529909	0	0	0	0	0	42573992	0	0	42332299	0	124410641	0	0	41676115	0	0	0	0	0	0	0	0	0	0	22076012	0	0	0	40460370	0	0	0	41070557	0	486544411	0	0	37726212	0	0	0	0	39211168	0	170433572	0	0	0	0	0	0	0	0	0	0	0	0	0	43769860	0	0	302639852	0	86191459	0	40865654	0	0	539297852	319231851	0	0	0	0	0	0	0	21730798	0	0	85139929	41644249	41409542	41342765	32123712	16791900	123232808	0	19603870	19590891	39681843	0	39968764	59146314	39029035	20121640	39504800	20051211	39912852	0	0	78790354	147627686	92111054	102724466	39406147	0	0	0	0	0	439961204	118881951	0	0	41128275	0	124673037	0	0	41970231	0	175837012	0	18827478	0	598840403	0	0	0	0	0	41786483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-05-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50825899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-06-30	40330966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6878340	7991976	7467912	11725932	7598928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-07-07	132106644	496228102	876615922	89910763	66167636	112307371	468422632	452370861	34576786	99736634	97779957	200942345	109651521	51842010	241091525	33177316	40512742	96549386	92301521	161588047	46397982	54238855	81311753	55201639	67997877	112926160	148709666	446277494	67502033	108832322	125248618	64675013	91060884	403845345	395359942	115292458	92509811	137935296	661379176	817812518	157308636	124024313	74485641	252192194	161359626	173123647	100180385	123524714	125834603	484516603	81424056	105497318	84090444	47618294	346600491	410735674	157365807	63568400	732854832	348014783	172618051	110880738	57163495	218809408	57367027	611203679	281118175	161062484	606247152	102883896	78689773	490526921	1086194814	355387781	63377181	174843904	277708239	55054648	102487785	84155598	192706251	38151560	73497194	313830598	103125050	41349464	61035542	67507532	0	0	233497108	8624278	0	0	79363686	40140599	39968764	59146314	0	0	76571360	20051211	63048488	0	0	37339560	0	0	0	39406147	159790991	167949470	0	56284068	280460095	493119572	118881951	242216254	219583035	0	117316859	124673037	132164212	38662956	41970231	45132758	212201120	39732155	18827478	663124259	105955108	400536353	3763582	523536512	212233164	100886001	82008395	23732536	40454258	218096059	318587768	104102464	41155559	0	23751532	0	39234197	283059009	39206184	0	7820472	0	17222170	63997800	27109560	76591360	0	57997441	42079496	21250636	0	0
2025-07-21	55943754	124984681	504100497	42529909	44061249	44332201	195189494	223151536	42504539	42573992	21165184	42468421	42332299	41080778	124410641	21321205	20669664	41676115	40404334	40962140	20303520	24193722	24154060	47958292	48170164	72172811	95900888	229958981	0	56151228	0	0	40460370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43622569	220141715	21719340	129754699	344624935	86986977	42463679	452783779	325049592	85843330	43881559	43769860	107683893	40864140	0	253291764	0	304952284	0	0	502440920	0	0	23035921	64096335	136098813	45314931	0	0	0	0	0	0	85139929	41644249	41409542	41342765	32123712	16791900	123232808	33790102	0	19590891	39681843	0	39968764	59146314	39029035	0	39504800	20051211	0	0	0	0	0	92111054	102724466	0	0	0	0	0	0	0	0	0	0	0	0	124673037	231972454	31914390	41970231	0	0	39732155	0	0	598840403	0	0	426066780	0	0	0	40509752	0	141226503	199793092	61674784	41155559	41178304	20264374	101761624	39234197	196381173	39206184	0	41374904	20708784	42165517	63997800	104406231	143326010	41672265	40837929	42079496	21250636	21561159	40918283
2025-07-28	84148798	124984681	314572800	42529909	0	44332201	195189494	289016672	0	0	21165184	84936842	42332299	20540389	124410641	0	0	41676115	0	40962140	20303520	0	24154060	47958292	0	72172811	47950444	218050861	22076012	44852830	0	79805752	40460370	140311851	239261537	0	41070557	41786199	763373622	1082247178	0	37726212	38582152	9487774	154635020	59704858	0	0	170433572	0	73889044	43622569	108333105	43438680	129754699	344624935	86986977	84927358	452783779	325049592	85843330	0	43769860	107683893	40864140	552850904	126645882	172382918	462238684	40865654	43916007	502440920	539297852	481177302	23035921	128192670	219768826	90629862	41957858	21047081	106954858	43461596	42364669	196813830	0	83288498	41409542	41342765	0	16791900	246465616	0	19603870	19590891	39681843	40140599	0	59146314	78058070	0	39504800	20051211	0	0	0	0	0	0	155153266	0	159790991	317754667	40483788	40724946	0	262144000	104857600	0	219583035	0	81753183	72244237	179543654	0	0	0	70979412	39732155	0	0	284267603	0	0	426066780	0	0	0	0	0	0	0	0	0	0	0	101761624	0	0	0	0	41374904	20708784	0	63997800	104406231	104857600	41672265	40837929	42079496	21250636	43122318	40918283
2025-08-04	0	0	0	0	0	0	195189494	0	0	0	0	0	0	0	104857600	21321205	0	0	0	0	0	0	48308120	0	0	0	0	0	0	0	0	0	0	104857600	0	0	0	41786199	0	0	0	0	0	0	0	59704858	0	0	0	0	0	0	0	0	0	0	0	0	557641379	0	0	0	0	0	0	0	0	0	0	0	0	0	314572800	0	0	0	0	0	0	0	0	0	42364669	119164450	0	0	0	0	0	0	0	0	0	0	39681843	40140599	0	6717514	0	0	0	0	0	0	0	0	0	0	0	0	0	160468267	0	0	52428800	0	0	104857600	0	0	0	0	0	0	0	0	0	0	0	314572800	0	0	0	0	0	0	0	0	0	0	104857600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40918283
