region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
IND/NL	917112	1	1	0
BRA	1113636	1	1	0
ITA/62	58775954	15	0	3
GCP/europe-west3	30590328	8	0	3
GCP/europe-west4	38237910	10	0	5
DEU/BE	54613490	30	0	5
GCP/europe-west1	30590328	8	0	4
IND/UK	4520052	1	1	0
IDN/YO	44414424	7	7	0
MAR/01	23320848	2	2	0
CHN/SH	34143797	4	2	1
VEN/V	2489304	1	1	0
UKR/32	2554812	2	2	0
ARG/J	7860960	3	3	0
HUN/BA	4415770	79	1	2
DEU/SH	4664570	2	2	0
IDN/JB	1310160	1	1	0
NGA/LA	95019096	66	8	8
IND/HR	8541642	3	3	0
NPL	1113636	1	1	0
CHL/MA	9433152	1	1	0
IND/GJ	1048128	1	1	0
ETH	1244652	1	1	0
SEN/DK	11267376	2	2	0
IND/DL	917112	1	1	0
MAR/06	18473256	3	3	0
MEX/SIN	13101600	2	2	0
BGD/D	8319516	1	1	0
ARE/SH	12446520	1	1	0
BGD/C	12512028	1	1	0
MYS/04	1113636	1	1	0
GBR	42486146	39	3	2
PHL/06	1113636	1	1	0
DOM	1113636	1	1	0
VNM/HP	851604	1	1	0
SAU/02	2096256	2	2	0
BRA/SC	9564168	1	1	0
ALB/11	15525396	1	1	0
DZA/16	11267376	1	1	0
VNM/66	8122992	2	2	0
MEX/MEX	14411760	2	2	0
ARE/DU	6092244	1	1	0
ESP/GA	1113636	1	1	0
VEN	1244652	1	1	0
ZAF/WC	1244652	1	1	0
VNM/61	14084220	2	2	0
VEN/A	12905076	2	2	0
RUS	1113636	1	1	0
PHL/03	1113636	1	1	0
VNM/20	851604	1	1	0
TWN/TPE	26496215	2	2	0
VNM/45	1048128	1	1	0
PAK/KP	1768716	2	2	0
ARG/L	6485292	1	1	0
OMN/MA	12839568	2	2	0
USA/RI	21858812	6	0	1
KAZ	25450234	8	2	1
GCP/asia-south1	4565778	18	2	2
KEN/30	4459449	211	0	2
TUR/78	7074864	1	1	0
DZA/43	1048128	1	1	0
UKR/07	10219248	2	2	0
ECU	1703208	1	1	0
IND/TN	917112	1	1	0
GTM/01	4847592	1	1	0
MYS/14	1113636	1	1	0
ARM/SH	2096256	1	1	0
MAR/04	1703208	1	1	0
MEX/TAM	17366962	1	1	0
PAK	1244652	1	1	0
EST/37	3746056	1	1	0
DEU/HH	9326336	5	2	1
CHN/GD	2022168	15	0	1
KOR/28	3746056	1	1	0
PHL/00	14280744	1	1	0
ECU/M	1375668	1	1	0
VNM/56	1703208	2	2	0
IND/TS	6354276	1	1	0
URY/MA	6943848	1	1	0
BRA/DF	1113636	1	1	0
ITA/45	27062177	11	1	1
AUT/5	29760172	14	1	2
ITA/42	33492974	55	1	1
TUN/11	6681816	1	1	0
COL/VAC	8254008	1	1	0
TUR/59	1441176	1	1	0
MEX/CHH	1113636	1	1	0
MYS/10	10481280	1	1	0
COL/DC	7271388	1	1	0
PAN/8	3013368	1	1	0
ITA/75	5971164	250	0	1
USA/MO	14149728	1	1	0
IDN/BT	12643044	1	1	0
BRA/RS	4978608	1	1	0
URY/MO	1113636	1	1	0
JOR/AM	1244652	1	1	0
IND/RJ	1048128	1	1	0
BRA/PE	4258020	1	1	0
LBY	1113636	1	1	0
ARG/S	3275400	1	1	0
IDN/SU	1048128	1	1	0
