region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
LBN/AS	3052744	1	1	0
BRA/AL	14029628	2	2	0
PAK	7167312	1	1	0
VEN/G	7167312	1	1	0
KAZ/75	1393644	1	1	0
BRA/ES	9452224	1	1	0
IND/UK	6769128	1	1	0
COL/TOL	4579116	1	1	0
ARG/S	5840032	2	2	0
ROU/PH	9154472	1	1	0
MYS/04	929096	1	1	0
MEX/ROO	8475512	1	1	0
VNM/43	9260528	1	1	0
DZA/25	1393644	1	1	0
TTO/PRT	2986380	1	1	0
USA/OH	9578480	1	1	0
MEX	9502088	1	1	0
ARG/M	8361864	1	1	0
SRB/17	9525344	1	1	0
TUR/35	9774896	1	1	0
HND/FM	9774896	1	1	0
GTM/01	6304580	1	1	0
VEN/H	2190012	1	1	0
CHN/BJ	1260916	1	1	0
DOM/32	8980808	1	1	0
BLR/HM	8980808	1	1	0
BRA/RJ	929096	1	1	0
COG/16	929096	1	1	0
XK	3668448	1	1	0
SYR/DI	1113636	1	1	0
MKD	4913100	1	1	0
PAN/8	3930480	1	1	0
USA/FL	9119552	1	1	0
JPN/13	5756076	10	1	1
SWE/AB	9152744	2	0	1
USA/RI	27458232	6	0	1
DNK/84	9152744	1	1	0
CHN/GS	9152744	1	1	0
UZB	5502672	1	1	0
IRQ	1048128	1	1	0
JOR/AM	4711844	1	1	0
IRQ/KI	3782748	1	1	0
ESP/AN	9119768	1	1	0
COL/ATL	9025504	1	1	0
SVK/BL	9152744	1	1	0
MEX/NLE	7503368	1	1	0
VNM/22	7503368	1	1	0
VNM/CT	9161024	1	1	0
BRA/DF	6437308	1	1	0
VNM/37	6901856	1	1	0
BOL/L	8560956	1	1	0
