region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
USA/GA	8222582293	2939	17	78
ARG/R	29413092	2	2	0
BRA/CE	16245984	1	1	0
DOM/25	21028068	1	1	0
QAT/DA	224094704	2	2	0
USA/TN	5428168918	996	17	8
USA/PA	7075642065	3442	292	27
GBR/WLS	55486284	3	2	1
BRA/MT	1113636	1	1	0
SWE/O	87088820	3	1	1
IND	14739300	2	2	0
VNM/52	917112	1	1	0
NLD/GE	216490770651	9	9	0
BRA/RS	28758012	3	3	0
SRB/00	50703192	1	1	0
VEN/I	11594916	1	1	0
UZB/TK	9105612	1	1	0
VNM	45921108	3	3	0
DZA/31	11267376	1	1	0
SYR	1179144	1	1	0
IRQ/NI	1113636	1	1	0
LKA/1	14149728	1	1	0
ESP/MC	18669780	1	1	0
NOR/50	1982216936	77	2	3
NOR/03	2313816221	1	1	0
MYS/10	14018712	2	2	0
BGD/C	23320848	4	4	0
ARE/DU	43431804	2	2	0
MYS/08	7533420	1	1	0
NLD/DR	185947933062	9	9	0
ARE/AZ	6419784	2	2	0
HKG	130491936	5	5	0
BRA/SC	25155072	2	2	0
DZA/09	4585560	1	1	0
TUN/11	27382344	2	2	0
VNM/66	2161764	2	2	0
ZAF/GP	15852936	4	4	0
BRA/BA	37994640	5	5	0
PER/LMA	15394380	1	1	0
BRA/MS	12184488	1	1	0
DEU/BE	18481944	40	6	4
ARG/M	1048128	1	1	0
SAU/04	1703208	1	1	0
PRT/11	636486405	314	16	3
IDN/JK	1113636	1	1	0
USA/MN	22507784	5	3	1
VNM/HN	43038756	7	7	0
USA/OH	1083055876	2	2	0
ARG/B	10939836	4	4	0
JAM/01	11136360	1	1	0
BRA/SE	851604	1	1	0
CHL/AR	2751336	1	1	0
MKD	22141704	1	1	0
CHL/VS	3930480	1	1	0
VNM/56	24041436	1	1	0
TUR	16245984	1	1	0
SEN/DK	7074864	1	1	0
AUS/VIC	6616308	1	1	0
IDN/KB	1113636	1	1	0
USA/IN	89111236	1261	15	2
MYS/14	17958360	2	1	1
IDN/YO	3144384	1	1	0
RUS/ORE	16639032	1	1	0
SGP	1370881426	2952	197	209
KEN/30	10153740	1	1	0
COL/BOL	6026736	1	1	0
PAN/8	1375668	1	1	0
VNM/26	1048128	1	1	0
CAN/BC	4052571666	88	4	1
PHL/03	1310160	1	1	0
GNQ/BN	8974596	1	1	0
THA/90	15590904	1	1	0
ARG	917112	1	1	0
GCP/us-east1	2436366776	660	30	18
GCP/us-east4	3091617468	81	5	5
ALB/11	35243304	1	1	0
VNM/21	22796784	1	1	0
MEX/MEX	6616308	1	1	0
GEO/TB	17359620	1	1	0
CHE/BS	211285338	5	2	1
CAN/MB	25613628	1	1	0
IND/GJ	1703208	1	1	0
BIH/BIH	5830212	1	1	0
CHN/BJ	6977713027	9551	595	57
PRT	1210428800	5231	28	1
USA/DE	64113220	86	9	2
bogon	23984588	73	5	1
GCP/us-east5	47455815	66	4	2
USA/OR	177202994	118	8	16
POL/14	99142276	1	1	0
POL/16	208831340	3	3	0
USA/NC	6363374762	34	7	2
AWS/ca-central-1	123832261	182	9	9
USA/RI	38912280	22	2	1
RUS/MOS	38322180	1	1	0
JPN	9629676	1	1	0
CAN	2313814109	1	1	0
KOR	59354889	150	9	5
AWS/eu-west-1	983827887	1301	70	47
CHN/SD	60098410	62	5	14
AWS/ap-south-1	17169743255	27364	2485	26
KWT/KU	1375668	1	1	0
RUS	19460923	48	3	6
GCP/europe-west4	603707651	395	24	8
GCP/asia-south1	2948737	14	1	1
GBR	18497477311	452	21	9
VNM/CT	26727264	1	1	0
VEN/B	6288768	1	1	0
GCP/us-west4	958326489	172	0	2
ITA	202021412	147	3	1
ITA/25	1055897915	520	21	7
MAR/04	11791440	1	1	0
GCP/asia-southeast1	94470268	11	0	1
AWS/eu-west-2	395838060	202	10	2
VNM/51	33998652	2	2	0
RUS/ROS	39370308	2	2	0
NLD/ZH	20635020	1	1	0
DZA/15	17556144	1	1	0
VNM/37	11136360	1	1	0
URY/MO	1768716	1	1	0
BGD/E	10743312	1	1	0
NPL	917112	1	1	0
UKR	3013368	1	1	0
PHL/40	1113636	1	1	0
ECU/SE	3930480	1	1	0
COL	2882352	1	1	0
ESP/MD	24827532	2	2	0
KHM/12	26923788	1	1	0
BRA/PE	15394380	1	1	0
USA/MI	1725041716	2	2	0
USA/NH	45197048	4	0	2
IRN/23	49917096	4	4	0
IRN	1654722960	2	2	0
USA/AZ	150342952	100	1	1
MEX/OAX	97929660	105	1	3
CHE/BE	29216568	1	1	0
CHN/GD	36352000	84	0	1
IRQ/BA	3275400	1	1	0
MDA/AN	35898384	1	1	0
EGY/DK	3733956	1	1	0
PRY/11	10743312	1	1	0
MEX/NLE	6878340	1	1	0
VEN/V	1441176	1	1	0
JOR	7140372	1	1	0
BOL/L	5633688	1	1	0
ARG/J	28037424	1	1	0
KAZ/71	7795452	3	3	0
FIN/18	1244652	1	1	0
VNM/54	1048128	1	1	0
JOR/AM	41859612	1	1	0
CZE/10	851604	1	1	0
IND/KL	917112	1	1	0
MEX/MIC	851604	1	1	0
IND/DL	982620	1	1	0
MEX/PUE	4847592	1	1	0
ESP/CT	58564152	1	1	0
CIV/AB	2096256	1	1	0
ARE	34064160	2	2	0
IRQ/DQ	22862292	1	1	0
COL/NAR	11660424	1	1	0
TWN/MIA	8254008	1	1	0
AUS/NSW	14411760	1	1	0
CMR/CE	1244652	1	1	0
SWE/AB	19822764	5	2	1
USA/CO	1904	5	0	1
IRL/C	10743312	1	1	0
ITA/32	13691172	1	1	0
GCP/us-south1	1612975352	1	1	0
IND/WB	917112	1	1	0
FRA/HDF	1113636	1	1	0
VNM/63	1113636	1	1	0
PSE/NBS	9957216	1	1	0
PHL/01	8909088	1	1	0
FRA/ARA	13691172	1	1	0
USA/OK	1375668	1	1	0
CYP/02	22993308	1	1	0
