week_start	sub-460654/sub-460654_ses-20190611T181840_behavior+ophys.nwb	sub-460654/sub-460654_ses-20190612T185927_behavior+ophys.nwb	sub-460654/sub-460654_ses-20190613T181526_behavior+ophys.nwb	sub-460654/sub-460654_ses-20190614T201428_behavior+ophys.nwb	sub-460654/sub-460654_ses-20190617T191008_behavior+ophys.nwb	sub-460654/sub-460654_ses-20190618T184442_behavior+ophys.nwb	sub-460654/sub-460654_ses-20190619T180008_behavior+ophys.nwb	sub-460654/sub-460654_ses-20190620T173807_behavior+ophys.nwb	sub-463813/sub-463813_ses-20190624T154032_behavior+ophys.nwb	sub-463813/sub-463813_ses-20190625T153257_behavior+ophys.nwb	sub-463813/sub-463813_ses-20190626T152535_behavior+ophys.nwb	sub-463813/sub-463813_ses-20190701T152503_behavior+ophys.nwb	sub-463813/sub-463813_ses-20190702T152854_behavior+ophys.nwb	sub-463813/sub-463813_ses-20190703T153507_behavior+ophys.nwb	sub-463813/sub-463813_ses-20190708T154702_behavior+ophys.nwb	sub-463813/sub-463813_ses-20190710T153603_behavior+ophys.nwb	sub-465226/sub-465226_ses-20190624T221613_behavior+ophys.nwb	sub-465226/sub-465226_ses-20190625T201821_behavior+ophys.nwb	sub-465226/sub-465226_ses-20190626T213653_behavior+ophys.nwb	sub-465226/sub-465226_ses-20190627T221333_behavior+ophys.nwb	sub-465226/sub-465226_ses-20190628T212611_behavior+ophys.nwb	sub-465226/sub-465226_ses-20190701T220738_behavior+ophys.nwb	sub-465226/sub-465226_ses-20190702T214625_behavior+ophys.nwb	sub-465226/sub-465226_ses-20190703T211800_behavior+ophys.nwb	sub-465231/sub-465231_ses-20190617T212633_behavior+ophys.nwb	sub-465231/sub-465231_ses-20190618T203328_behavior+ophys.nwb	sub-465231/sub-465231_ses-20190620T193953_behavior+ophys.nwb	sub-465231/sub-465231_ses-20190621T173835_behavior+ophys.nwb	sub-465231/sub-465231_ses-20190624T194816_behavior+ophys.nwb	sub-465231/sub-465231_ses-20190625T181149_behavior+ophys.nwb	sub-465231/sub-465231_ses-20190626T183405_behavior+ophys.nwb	sub-465231/sub-465231_ses-20190627T183555_behavior+ophys.nwb	sub-467422/sub-467422_ses-20190701T200429_behavior+ophys.nwb	sub-467422/sub-467422_ses-20190702T183035_behavior+ophys.nwb	sub-467422/sub-467422_ses-20190703T180758_behavior+ophys.nwb	sub-467422/sub-467422_ses-20190708T200043_behavior+ophys.nwb	sub-467422/sub-467422_ses-20190711T194954_behavior+ophys.nwb	sub-467422/sub-467422_ses-20190715T213604_behavior+ophys.nwb	sub-467422/sub-467422_ses-20190716T180208_behavior+ophys.nwb	sub-467422/sub-467422_ses-20190725T203411_behavior+ophys.nwb	sub-467422/sub-467422_ses-20190730T175632_behavior+ophys.nwb	sub-467950/sub-467950_ses-20190710T171718_behavior+ophys.nwb	sub-467950/sub-467950_ses-20190711T170344_behavior+ophys.nwb	sub-467950/sub-467950_ses-20190715T193503_behavior+ophys.nwb	sub-467950/sub-467950_ses-20190716T160002_behavior+ophys.nwb	sub-467950/sub-467950_ses-20190724T204608_behavior+ophys.nwb	sub-467950/sub-467950_ses-20190725T190134_behavior+ophys.nwb	sub-467950/sub-467950_ses-20190726T161008_behavior+ophys.nwb	sub-503930/sub-503930_ses-20200529T151754_behavior+ophys.nwb	sub-503930/sub-503930_ses-20200530T170807_behavior+ophys.nwb	sub-503930/sub-503930_ses-20200601T172917_behavior+ophys.nwb	sub-503930/sub-503930_ses-20200602T194453_behavior+ophys.nwb	sub-503930/sub-503930_ses-20200603T150102_behavior+ophys.nwb	sub-503930/sub-503930_ses-20200604T154209_behavior+ophys.nwb	sub-503930/sub-503930_ses-20200605T170925_behavior+ophys.nwb	sub-503930/sub-503930_ses-20200606T162845_behavior+ophys.nwb	sub-503930/sub-503930_ses-20200608T181441_behavior+ophys.nwb	sub-505560/sub-505560_ses-20200511T173947_behavior+ophys.nwb	sub-505560/sub-505560_ses-20200512T202616_behavior+ophys.nwb	sub-505560/sub-505560_ses-20200514T161907_behavior+ophys.nwb	sub-505560/sub-505560_ses-20200515T152153_behavior+ophys.nwb	sub-505560/sub-505560_ses-20200516T145452_behavior+ophys.nwb	sub-505560/sub-505560_ses-20200518T192438_behavior+ophys.nwb	sub-505560/sub-505560_ses-20200519T174538_behavior+ophys.nwb	sub-505560/sub-505560_ses-20200522T153100_behavior+ophys.nwb	sub-509510/sub-509510_ses-20200511T193455_behavior+ophys.nwb	sub-509510/sub-509510_ses-20200512T184544_behavior+ophys.nwb	sub-509510/sub-509510_ses-20200513T150449_behavior+ophys.nwb	sub-509510/sub-509510_ses-20200514T144329_behavior+ophys.nwb	sub-509510/sub-509510_ses-20200515T170548_behavior+ophys.nwb	sub-509510/sub-509510_ses-20200516T164515_behavior+ophys.nwb	sub-509510/sub-509510_ses-20200518T174917_behavior+ophys.nwb	sub-509510/sub-509510_ses-20200519T192322_behavior+ophys.nwb	sub-509641/sub-509641_ses-20200603T162840_behavior+ophys.nwb	sub-509641/sub-509641_ses-20200604T171342_behavior+ophys.nwb	sub-509641/sub-509641_ses-20200605T145323_behavior+ophys.nwb	sub-509641/sub-509641_ses-20200606T145700_behavior+ophys.nwb	sub-509641/sub-509641_ses-20200608T194134_behavior+ophys.nwb	sub-509641/sub-509641_ses-20200609T184141_behavior+ophys.nwb	sub-509641/sub-509641_ses-20200610T160754_behavior+ophys.nwb	sub-509641/sub-509641_ses-20200611T155409_behavior+ophys.nwb	sub-509643/sub-509643_ses-20200615T193944_behavior+ophys.nwb	sub-509643/sub-509643_ses-20200616T194553_behavior+ophys.nwb	sub-509643/sub-509643_ses-20200618T171453_behavior+ophys.nwb	sub-509643/sub-509643_ses-20200619T184329_behavior+ophys.nwb	sub-509643/sub-509643_ses-20200620T162300_behavior+ophys.nwb	sub-509643/sub-509643_ses-20200622T194523_behavior+ophys.nwb	sub-509643/sub-509643_ses-20200623T194053_behavior+ophys.nwb	sub-509643/sub-509643_ses-20200624T175436_behavior+ophys.nwb	sub-510077/sub-510077_ses-20200615T180232_behavior+ophys.nwb	sub-510077/sub-510077_ses-20200616T175628_behavior+ophys.nwb	sub-510077/sub-510077_ses-20200618T154659_behavior+ophys.nwb	sub-510077/sub-510077_ses-20200620T143237_behavior+ophys.nwb	sub-510077/sub-510077_ses-20200622T181344_behavior+ophys.nwb	sub-510077/sub-510077_ses-20200623T180624_behavior+ophys.nwb	sub-510077/sub-510077_ses-20200624T160203_behavior+ophys.nwb	sub-510078/sub-510078_ses-20200523T144437_behavior+ophys.nwb	sub-510078/sub-510078_ses-20200526T203917_behavior+ophys.nwb	sub-510078/sub-510078_ses-20200528T150433_behavior+ophys.nwb	sub-510078/sub-510078_ses-20200529T164742_behavior+ophys.nwb	sub-510078/sub-510078_ses-20200530T153552_behavior+ophys.nwb	sub-510078/sub-510078_ses-20200602T175831_behavior+ophys.nwb	sub-510078/sub-510078_ses-20200604T191336_behavior+ophys.nwb	sub-525492/sub-525492_ses-20200630T155637_behavior+ophys.nwb	sub-525492/sub-525492_ses-20200701T145251_behavior+ophys.nwb	sub-525492/sub-525492_ses-20200702T175643_behavior+ophys.nwb	sub-525492/sub-525492_ses-20200706T162903_behavior+ophys.nwb	sub-525492/sub-525492_ses-20200707T162242_behavior+ophys.nwb	sub-525492/sub-525492_ses-20200708T190015_behavior+ophys.nwb	sub-525492/sub-525492_ses-20200710T174533_behavior+ophys.nwb	sub-525492/sub-525492_ses-20200713T183238_behavior+ophys.nwb	sub-525492/sub-525492_ses-20200717T171906_behavior+ophys.nwb	sub-529404/sub-529404_ses-20200720T161939_behavior+ophys.nwb	sub-529404/sub-529404_ses-20200721T200624_behavior+ophys.nwb	sub-529404/sub-529404_ses-20200723T162052_behavior+ophys.nwb
2023-08-28	0	0	0	969072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1360142604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7941204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23825532	0	0	0	0	0	0	0	0	0
2023-09-04	0	0	0	539176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14527488	0	1276968323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-09-11	11711788	0	0	603464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1032209556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53839736	0	0
2023-09-18	0	0	0	678064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1457880540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-09-25	0	0	0	745480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880624044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-10-02	0	0	0	169208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1155364596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-10-09	0	0	0	121904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29044458	0	0	0	0	0	0	0	0	0	1365645276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-10-16	0	0	0	23960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213273668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2066356	0	0	0	0	0	0	0	20510004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94646156	0	0	0	0	0	0	0	0	0	0	0	0
2023-10-23	0	0	0	145864	0	0	0	0	0	0	0	25165824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84046764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20509556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15882408	0	0	0	0	8388608	0	0	0	0	16777216	0	0	0	0	0	0	0	0	0	16777216	0	0	0	0	0	10455924	0	15883688	0	0	0	0	0	0	0	0	0
2023-10-30	0	11712292	11711228	11710388	30560260	15479476	0	0	8350460	19252028	8388608	0	0	0	0	0	0	0	0	0	0	192653708	198943956	0	0	0	0	0	0	0	0	0	0	0	933095952	0	0	0	0	0	0	0	12968628	16739684	0	10454004	0	0	23424472	20909928	12968500	0	0	299506100	118935672	0	0	20510004	0	20509556	8388608	26793404	26792492	0	21766836	0	23023412	20509892	23023412	0	34333356	21766236	0	124815420	136124980	0	106378472	15882408	0	186420004	0	38505928	0	16739332	0	99681796	0	0	25939176	0	0	0	0	0	38507384	30966472	0	43530072	0	65750756	49415364	0	94646156	0	0	15883688	0	0	0	0	16739332	0	251790316	15483556	0
2023-11-06	0	0	0	359144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	875186880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-11-13	0	11712292	11711228	43880284	0	0	24276828	0	16739068	19252028	0	25535748	16739332	93405684	26793404	0	134870796	90883636	99674404	0	0	192653708	198943956	165020916	147415996	69507372	0	123553332	0	0	108464052	0	0	74548308	723011796	354812752	0	0	7941204	0	17995956	16738276	12968628	16739684	16739244	0	0	0	11712236	0	0	0	210279756	0	0	20508772	0	20510004	0	0	28050676	26793404	26792492	0	21766836	20508548	23023412	0	23023412	24279684	0	0	23022004	0	0	20512132	0	15882408	0	186420004	59476116	19252964	16738452	16739332	0	99681796	19251196	17995668	12969588	28052596	20510340	23025588	17995572	19252860	0	15483236	20509444	21765036	25536612	0	0	45641476	94646156	0	0	0	14226060	0	0	95931764	16739332	89644044	0	15483556	19255148
2023-11-20	0	0	0	167483396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-11-27	0	0	0	318304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10153740	0	0	0	0	307200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-12-04	0	0	0	433640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2023-12-11	11711788	0	0	11879596	9588740	10236596	17096376	0	6253308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18695732	15752356	0	19335092	17254228	17007388	16876628	18511060	329268763	15460628	11495924	7941204	10238036	12753076	11495396	12968628	11496804	11496364	10454004	10238196	11495748	11712236	10454964	12968500	11710668	16293196	16390580	17524796	10023012	11712404	10024244	10023012	10023796	12322036	11064764	11063852	14009564	11281076	10022788	12537652	10024132	12537652	13793924	18604716	11280476	12536244	14714940	15538740	10026372	16489076	7941204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16002956	10455924	10455540	7941844	14226060	10455780	16707348	17288564	11496452	16243724	15860716	10240676	14012268
2024-01-08	0	0	0	0	0	0	0	137379972	0	0	0	0	0	0	0	0	134870796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-01-22	2916752	7568324	11694264	14346744	7467912	9249916	724828	7911020	764668	7071904	3605340	5764704	5088460	7415500	6483000	9534316	7146580	5134148	2655736	12776552	9017340	7175892	8773388	771316	1967992	7233308	5111200	7195516	7160300	14552984	14364916	7224504	15028144	9823520	7625244	7526384	131016	14826932	875604	6172480	7622140	8733632	0	11160244	6747324	7533420	8218276	895244	4192512	9760692	3550788	3078876	8433604	7831208	9914800	7910928	11599440	7323820	2907336	8214268	11770016	6614016	5761500	2945316	6223260	5437164	131016	9092312	9859268	12650140	11227436	6609140	13002244	1413240	752180	6288768	8171116	8072220	10469924	7319604	8678428	10282732	7161792	15721920	11931664	7510720	11394600	3078876	6964460	4323528	4612112	0	6354276	1436920	5500080	1475272	4349184	1182636	10385488	8593884	14007980	8819536	1490712	1455848	5909624	7941844	709260	3420800	3701288	7574316	5940064	7115120	705516	0	10677964
2024-01-29	0	11712292	11711228	23420776	30560260	0	48553656	0	0	0	0	51071496	0	0	53586808	25537044	134870796	181767272	0	0	0	385307416	198943956	0	0	139014744	0	0	0	0	216928104	0	264701496	0	0	709625504	0	0	0	30961832	0	33476552	0	33479368	33478488	0	30962152	0	23424472	0	12968500	0	0	299506100	0	41017544	0	41020008	20508772	0	28050676	0	0	38504888	21766836	41017096	0	20509892	23023412	0	68666712	0	0	124815420	272249960	0	0	0	0	0	0	0	0	0	0	99681796	0	17995668	0	28052596	20510340	23025588	0	19252860	19253692	15483236	20509444	21765036	25536612	65750756	49415364	45641476	94646156	10455924	10455540	7941844	0	10455780	48164628	95931764	16739332	89644044	251790316	15483556	19255148
2024-02-05	31204827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-02-12	0	0	0	0	104747292	77364948	31378332	85618956	87649704	76251312	141562788	25417104	91449168	63411744	81295428	69897036	38846244	74417088	32360952	6354276	54502656	63411744	21028068	29937156	17687160	77954520	132391668	72189816	187876944	42645708	52602924	81033396	34588224	83260668	23124324	116211192	73434468	79592220	0	23910420	42776724	49524048	12968628	43497312	60660408	0	145689792	69176448	0	0	0	0	80705856	41008008	80312808	36749988	0	90859596	111691140	30068172	81557460	112739268	24237960	111363600	116538732	102585528	81885000	121582848	37339560	34522716	43562820	71927784	25613628	80050776	71534736	42056136	67669764	0	65770032	42514692	80378316	43562820	95641680	30592236	56860944	19914432	64197840	93610932	0	26006676	8909088	76578852	88435800	73098196	34915764	120731244	72320832	119421084	48999984	24237960	98393016	37994640	34064160	0	0	0	0	0	45069504	80116284	61380996	71665752	45266028	90139008	44872980
2024-02-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128341421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7860960	0	0	0	7860960	0	0	0	0	0	7795452	7860960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9433152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-02-26	49531127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12643044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9564168	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-03-04	0	0	0	22196148	0	0	0	0	0	0	0	0	72648372	0	98589540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108088200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-03-11	4323528	2917256	0	20971580	102398144	3485212	4851832	30790856	262032	2161764	3363544	48625152	23898308	8070580	44888920	26932896	27398356	147695264	7306804	71998276	11817304	11241880	26631152	14154220	27590128	31715260	31848004	28102300	26606028	81658008	26278344	20972116	27634816	30926516	1205460	99303092	0	30055532	37700096	9644404	24335740	29203400	6687024	32480208	27566668	28898040	20971604	0	25102772	20971572	23133352	21725448	16504044	9547828	4323528	92072800	24836552	0	48519056	25295164	10808820	0	23133440	718044	10740328	9760692	0	746692	8058112	24450680	6092244	7333312	4061496	20972300	29553920	77757996	23133608	12381012	26343388	87444872	22182400	0	27325888	895948	79863968	85749972	4385244	22412796	27784420	109988264	21718776	20971652	0	31581796	7073568	0	2161764	22154280	21727480	27326200	775364	26560708	6943848	0	24909004	20971556	28963572	6295960	24116196	74271016	9826200	7246136	16693960	27391388	2161764
2024-03-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79854252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119945148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84635136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2024-03-25	6357568	16809252	754428	21225084	9539932	19154912	20905532	13879972	3735180	14078300	14958460	21393180	5853392	13573252	13557864	7932272	138178784	7891668	7175788	15852936	12489264	15042384	9982944	7256608	15528148	8963944	9500236	7588564	12617392	19516972	2068076	118921980	2300244	15126988	2541936	1427104	161099360	1528808	14418252	15423836	16446636	15022400	9139436	17273300	13037844	15874600	12985472	14695564	14219424	10559540	21653220	4947432	13084672	8849584	8824256	13872156	8555580	16429432	3652908	8738332	20624308	7465620	15253752	1436088	14340284	2236044	23158020	7035460	6944476	727684	746156	12839568	8841392	19114368	19880516	8114172	186171224	12732552	15622344	21141792	21680384	22794760	19695864	6988192	8609172	13996012	14014920	7929732	8192560	1423592	13521200	17218680	8758220	14671664	12772764	20128004	10336068	172106360	755812	7742280	14007980	9409108	12864336	14819480	1455080	7492552	709260	4796468	1506856	9383928	10853164	0	13872624	7830188	9040424
2024-04-01	11891348	7175276	7174212	753588	5150896	733876	0	12839568	6943848	0	10481280	7109224	6354276	7087960	7531128	6419784	7081072	7433112	756004	7535912	10371636	6419784	7563832	95987192	10022724	6943848	70741400	7533420	0	7498460	7093528	8843580	7186532	6354276	6354276	713552	715028	6354276	7295388	735316	1202356	763876	6419784	6354276	7119120	726004	0	7380536	11498748	7146748	885300	7566700	7328432	1214900	0	0	755604	0	745572	6354276	709876	6354276	782892	6419784	7333912	7754704	6354276	746692	1212212	727684	1492312	6419784	92358704	7978008	6354276	0	0	0	10415772	0	7630300	0	7118328	6419784	0	0	7791660	5591104	11367668	7131580	0	907188	7883788	718460	7728648	7353944	9367644	7536912	7110088	0	775364	7009356	6354276	7082200	727540	0	7063536	727780	753428	0	10984180	0	0	0	10874328
2024-04-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106810036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90960292	0	0	0	146885420	0	0	0	0	142878680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140113160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95599864	0	0	0	0	0	0	0	0	0	0	0	0	144786752	0	0	0
2024-04-15	2916752	6354276	6715656	7566420	5912756	733876	4389036	6215536	764668	5630728	1201780	754948	5153968	6681816	6681816	756244	0	0	4978608	8518532	0	0	1209556	7191100	983996	6681816	5111200	775732	3033296	1078676	739252	870228	766748	0	1205460	713552	1561072	0	69762156	735316	7556632	0	885428	180786624	7184628	0	3486812	6485292	6354276	726964	7960164	753868	124112840	5931476	1202236	108722168	755604	58457672	0	0	709876	0	782892	4517508	979636	745348	13625664	746692	0	147080820	0	979036	6385936	706620	752180	748932	0	875604	2161764	6205968	8416396	114844932	764052	764932	7280596	131016	7595136	131016	6943848	711796	747140	6812832	1201972	3469796	7728648	0	0	8191992	755812	0	0	0	0	6681816	78008316	6616308	0	7409596	0	6878340	7708780	3905228	0	0	6157912
2024-04-22	49328264	0	0	0	0	0	151693500	0	148407264	0	0	156766372	0	0	0	0	0	0	0	0	62636876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84687888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137711260	0	0	0	0	0	141216664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85647884
2024-04-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113602472	0	0	0	0	0	0	71272704	0	0	71819496	0	0	0	0	0	0	0	0	0	0	0	121505368	0	0	102844864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73999764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96470384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114686640	0	0	0	0	0	0	0
2024-05-06	0	0	11711228	0	30560260	15479476	0	0	0	113101004	17995380	0	0	93405684	0	0	0	0	99674404	0	380641780	0	0	165020916	0	0	73106928	0	0	178845076	226288488	95897428	0	74548308	280655060	0	0	16738804	0	97566708	0	0	0	0	0	0	0	0	0	0	0	0	88634832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16377000	0	0	0	212039020	0	0	0	0	0	0	0	0	0	0	0	17995572	19252860	19253692	0	20509444	21765036	25536612	16377000	39370308	0	16704540	0	0	0	45069504	0	0	0	0	0	0	0	0
