week_start	sub-P1-20240627-A2/sub-P1-20240627-A2_obj-1aoyzxh_image.nwb	sub-P1-20240627-A2/sub-P1-20240627-A2_obj-fniblx_image.nwb	sub-P1-20240627-A3/sub-P1-20240627-A3_obj-1h4rh2m_image.nwb	sub-P1-20240627-A3/sub-P1-20240627-A3_obj-k9o87l_image.nwb	sub-P1-20240627-B1/sub-P1-20240627-B1_obj-1qpzwid_image.nwb	sub-P1-20240627-B1/sub-P1-20240627-B1_obj-4puzhd_image.nwb	sub-P1-20240627-B2/sub-P1-20240627-B2_obj-1nit1bi_image.nwb	sub-P1-20240627-B2/sub-P1-20240627-B2_obj-31iy1r_image.nwb	sub-P1-20240627-B3/sub-P1-20240627-B3_obj-1j97opj_image.nwb	sub-P1-20240627-B3/sub-P1-20240627-B3_obj-1p8hcsr_image.nwb	sub-P1-20240702-A1/sub-P1-20240702-A1_image.nwb	sub-P1-20240702-A2/sub-P1-20240702-A2_obj-15cihl_image.nwb	sub-P1-20240702-A2/sub-P1-20240702-A2_obj-jf0h62_image.nwb	sub-P1-20240702-A3/sub-P1-20240702-A3_obj-1cjyr4h_image.nwb	sub-P1-20240702-A3/sub-P1-20240702-A3_obj-54imh9_image.nwb	sub-P1-20240702-B1/sub-P1-20240702-B1_obj-1jruk0v_image.nwb	sub-P1-20240702-B1/sub-P1-20240702-B1_obj-1x8s0cn_image.nwb	sub-P1-20240702-B3/sub-P1-20240702-B3_obj-1rnsmhu_image.nwb	sub-P1-20240702-B3/sub-P1-20240702-B3_obj-1vh4bm0_image.nwb	sub-P1-20240703-A1/sub-P1-20240703-A1_obj-1p7fajh_image.nwb	sub-P1-20240703-A1/sub-P1-20240703-A1_obj-ue0goa_image.nwb	sub-P1-20240703-A2/sub-P1-20240703-A2_obj-1843hmm_image.nwb	sub-P1-20240703-A2/sub-P1-20240703-A2_obj-f3x1wk_image.nwb	sub-P1-20240703-A3/sub-P1-20240703-A3_obj-7sf57u_image.nwb	sub-P1-20240703-A3/sub-P1-20240703-A3_obj-9uod2r_image.nwb	sub-P1-20240703-B1/sub-P1-20240703-B1_obj-9zhflm_image.nwb	sub-P1-20240703-B1/sub-P1-20240703-B1_obj-u2w91q_image.nwb	sub-P1-20240703-B2/sub-P1-20240703-B2_obj-1d7vzdr_image.nwb	sub-P1-20240703-B2/sub-P1-20240703-B2_obj-shjxch_image.nwb	sub-P1-20240703-B3/sub-P1-20240703-B3_obj-10yjgby_image.nwb	sub-P1-20240703-B3/sub-P1-20240703-B3_obj-1b6f7l3_image.nwb	sub-P1-20240813-A1/sub-P1-20240813-A1_obj-f3q721_image.nwb	sub-P1-20240813-A1/sub-P1-20240813-A1_obj-kzl47x_image.nwb	sub-P1-20240813-A2/sub-P1-20240813-A2_obj-14d0rni_image.nwb	sub-P1-20240813-A2/sub-P1-20240813-A2_obj-v5anci_image.nwb	sub-P1-20240813-A3/sub-P1-20240813-A3_obj-1d3h6ur_image.nwb	sub-P1-20240813-A3/sub-P1-20240813-A3_obj-f0m2f7_image.nwb	sub-P1-20240813-B1/sub-P1-20240813-B1_obj-1rb7dpa_image.nwb	sub-P1-20240813-B1/sub-P1-20240813-B1_obj-6kw6h2_image.nwb	sub-P1-20240813-B2/sub-P1-20240813-B2_obj-10julcy_image.nwb	sub-P1-20240813-B2/sub-P1-20240813-B2_obj-1ej1j97_image.nwb	sub-P1-20240813-B3/sub-P1-20240813-B3_obj-1bd7g44_image.nwb	sub-P1-20240813-B3/sub-P1-20240813-B3_obj-dae57j_image.nwb	sub-P1-20240821-A1/sub-P1-20240821-A1_obj-1ncbvx5_image.nwb	sub-P1-20240821-A1/sub-P1-20240821-A1_obj-tpqva3_image.nwb	sub-P1-20240821-A2/sub-P1-20240821-A2_obj-10gndju_image.nwb	sub-P1-20240821-A2/sub-P1-20240821-A2_obj-fkppt9_image.nwb	sub-P1-20240821-A2/sub-P1-20240821-A2_obj-uyfadb_image.nwb	sub-P1-20240821-A3/sub-P1-20240821-A3_obj-11jj6uw_image.nwb	sub-P1-20240821-A3/sub-P1-20240821-A3_obj-1c8wwrq_image.nwb	sub-P1-20240821-B1/sub-P1-20240821-B1_obj-1d62n62_image.nwb	sub-P1-20240821-B1/sub-P1-20240821-B1_obj-rp5vwc_image.nwb	sub-P1-20240827-A1/sub-P1-20240827-A1_obj-1vrcyq3_image.nwb	sub-P1-20240827-A1/sub-P1-20240827-A1_obj-d6v6fx_image.nwb	sub-P1-20240827-A2/sub-P1-20240827-A2_obj-1dtoxbs_image.nwb	sub-P1-20240827-A2/sub-P1-20240827-A2_obj-qaf0wz_image.nwb	sub-P1-20240827-A3/sub-P1-20240827-A3_obj-1yomrew_image.nwb	sub-P1-20240827-A3/sub-P1-20240827-A3_obj-kqt584_image.nwb	sub-P1-20240827-B3/sub-P1-20240827-B3_obj-1lnk4f0_image.nwb	sub-P1-20240827-B3/sub-P1-20240827-B3_obj-bnbjh9_image.nwb	sub-P1-20240918-B2/sub-P1-20240918-B2_obj-8erdqt_image.nwb	sub-P1-20240918-B2/sub-P1-20240918-B2_obj-lhicd3_image.nwb	sub-P1-20240918-B3/sub-P1-20240918-B3_obj-165yooy_image.nwb	sub-P1-20240918-B3/sub-P1-20240918-B3_obj-eo4ofk_image.nwb	sub-P2-20240813-A1/sub-P2-20240813-A1_obj-176jvi6_image.nwb	sub-P2-20240813-A1/sub-P2-20240813-A1_obj-no828v_image.nwb	sub-P2-20240813-A2/sub-P2-20240813-A2_obj-jl9etk_image.nwb	sub-P2-20240813-A2/sub-P2-20240813-A2_obj-um0wpf_image.nwb	sub-P2-20240813-A3/sub-P2-20240813-A3_obj-1m2w9z1_image.nwb	sub-P2-20240813-A3/sub-P2-20240813-A3_obj-7dwgpf_image.nwb	sub-P2-20240821-A2/sub-P2-20240821-A2_obj-c8y6cv_image.nwb	sub-P2-20240821-A2/sub-P2-20240821-A2_obj-s986oa_image.nwb	sub-P2-20240821-B2/sub-P2-20240821-B2_obj-1xpzvmu_image.nwb	sub-P2-20240821-B2/sub-P2-20240821-B2_obj-kkjhi6_image.nwb	sub-P2-20240827-A1/sub-P2-20240827-A1_obj-1lxfcfd_image.nwb	sub-P2-20240827-A1/sub-P2-20240827-A1_obj-qn4kuy_image.nwb	sub-P2-20240827-A2/sub-P2-20240827-A2_obj-1jxsr1i_image.nwb	sub-P2-20240827-A2/sub-P2-20240827-A2_obj-n8yqlc_image.nwb	sub-P2-20240827-A3/sub-P2-20240827-A3_obj-bppmr9_image.nwb	sub-P2-20240827-A3/sub-P2-20240827-A3_obj-yf87hh_image.nwb	sub-P2-20240827-B1/sub-P2-20240827-B1_obj-1l2r9vn_image.nwb	sub-P2-20240827-B1/sub-P2-20240827-B1_obj-6lvazu_image.nwb	sub-P2-20240827-B2/sub-P2-20240827-B2_obj-1hi6mkc_image.nwb	sub-P2-20240827-B2/sub-P2-20240827-B2_obj-1u0aggd_image.nwb	sub-P2-20240827-B3/sub-P2-20240827-B3_obj-1k1mi8m_image.nwb	sub-P2-20240827-B3/sub-P2-20240827-B3_obj-5mf5dl_image.nwb	sub-P3-20240813-A2/sub-P3-20240813-A2_obj-1r2d23j_image.nwb	sub-P3-20240813-A2/sub-P3-20240813-A2_obj-thy5j8_image.nwb	sub-P3-20240813-A3/sub-P3-20240813-A3_obj-x274ob_image.nwb	sub-P3-20240813-A3/sub-P3-20240813-A3_obj-z83rz4_image.nwb	sub-P3-20240813-B1/sub-P3-20240813-B1_obj-100gqov_image.nwb	sub-P3-20240813-B1/sub-P3-20240813-B1_obj-1a7def5_image.nwb	sub-P3-20240813-B2/sub-P3-20240813-B2_obj-12h6u9e_image.nwb	sub-P3-20240813-B2/sub-P3-20240813-B2_obj-1suaxme_image.nwb	sub-P3-20240813-B3/sub-P3-20240813-B3_obj-1otfkty_image.nwb	sub-P3-20240813-B3/sub-P3-20240813-B3_obj-xjp3dn_image.nwb	sub-P3-20240827-A1/sub-P3-20240827-A1_obj-pfbbs5_image.nwb	sub-P3-20240827-A1/sub-P3-20240827-A1_obj-xkd763_image.nwb	sub-P3-20240827-A2/sub-P3-20240827-A2_obj-1cmk3gk_image.nwb	sub-P3-20240827-A2/sub-P3-20240827-A2_obj-g1mk1f_image.nwb	sub-P3-20240827-A3/sub-P3-20240827-A3_obj-1iy0zpb_image.nwb	sub-P3-20240827-A3/sub-P3-20240827-A3_obj-8khb87_image.nwb	sub-P3-20240827-B1/sub-P3-20240827-B1_obj-1m2wqwt_image.nwb	sub-P3-20240827-B1/sub-P3-20240827-B1_obj-kon1x2_image.nwb	sub-P3-20240827-B2/sub-P3-20240827-B2_obj-1curohw_image.nwb	sub-P3-20240827-B2/sub-P3-20240827-B2_obj-1vvjb04_image.nwb	sub-P3-20240827-B3/sub-P3-20240827-B3_obj-9hp1ua_image.nwb	sub-P3-20240827-B3/sub-P3-20240827-B3_obj-aioe9b_image.nwb
2025-08-25	0	0	104857600	0	264127693	0	0	0	0	0	0	263541232	0	0	0	0	262144000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157286400	0	0	0	157286400	0	0	0	0	0	0	0	52428800	0	0	0	157286400	0	0	0	0	0	0	0	0	0	0	0	0	217185327	0	0	0	0	104857600	0	478629001	85740598	0	0	0	0	0	0	0	0	0	0	0	0	0	262144000	55155048	0	0	0	0	0	0	0	0	157286400	365738798	0	0	0	0	0	0	0	0
2025-09-01	0	0	0	0	0	0	0	0	221729255	294157405	0	0	0	309490555	0	309796170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52428800	0	0	0	0	0	157286400	0	0	196979192	0	0	0	0	0	0	0	0	52428800	209715200	0	0	0	0	0	0	209715200	0	0	0	212826235	0	0	0	0	0	157286400	0	0	0	104857600	0	314572800	0	0	0	0	0	0	0	0	0	0	0	0	157286400	0	0	0	0	0	0	0	0	0	0
2025-09-08	0	104857600	0	0	0	0	326445749	0	0	0	0	0	0	0	0	0	0	0	0	419430400	0	0	0	0	0	0	0	0	209715200	0	314572800	0	0	0	0	0	0	0	0	231096905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218359271	0	0	0	0	0	0	0	0	0	0	52428800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157286400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-10-06	0	9870176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414001118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262144000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-12-15	10415772	7729944	423609656	8909088	17228604	383058441	6681816	237871781	483873255	406875965	10415772	379404176	8385024	489901279	373987942	479624625	386756166	396859792	264238016	17949192	21683148	482166434	380088932	396461352	473880460	486426321	377022169	10284756	10612296	18342240	17949192	10022724	0	443715214	387496176	7205880	16835556	445858775	400596954	451227877	190290218	9302136	386041024	0	448492786	4127004	27770315	0	427956765	354105409	21355608	718946956	328325103	448562423	11856948	353876709	15066840	457372017	339281751	0	412880528	10350264	451683449	345353784	18538764	178257920	426900527	347567232	8450532	440652832	219005634	337567173	317683835	433930145	17752668	9957216	15394380	433929034	10022724	405395123	541082230	165474900	10153740	18473256	456227549	19259352	9629676	15852936	446886040	12184488	446770532	18407748	585480580	8450532	220200960	19062828	334987902	8254008	361800502	8319516	437428487	15983952	443957785	171027416	438224007	324681039	438819703	344612284
2025-12-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183768858	0	177261032	0	0	0	0	0	0	0	0	0	0	0	204472320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482348485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161134759	173722858	0	0	0	0	0	0
2025-12-29	209715200	0	0	258932682	0	0	0	0	0	0	0	0	256314981	0	174758502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365816461	0	0	5242880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260913994	0	161805567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204472320	0	0	0
2026-01-05	0	0	0	0	0	189338393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250763606	0	209034552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174713871	0	0	166517657	0	0	162529280	0	0	0	0	199669020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183500800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-01-12	0	0	0	0	0	372839193	0	423407809	0	0	0	0	0	0	0	0	0	31457280	945601340	0	1201423694	0	0	0	0	0	0	0	0	932859836	786827628	0	0	0	20971520	10485760	0	0	0	0	668954516	0	0	0	328825898	0	0	0	0	0	0	0	0	0	0	0	0	440405445	0	1328000292	0	0	0	0	0	333360525	0	749698148	0	0	975727512	313259225	0	0	0	0	0	0	872877782	0	349383079	458388854	0	0	0	0	31457280	442530424	0	1088212024	0	0	376626370	0	872553054	0	0	0	0	0	10485760	672504276	0	327204660	0	0	0	0
2026-01-19	0	0	0	0	0	0	0	0	0	0	161894430	0	487001701	0	0	0	0	0	0	0	0	0	20971520	0	277872640	0	0	0	0	0	0	0	241172480	0	0	192064573	212242392	0	196124634	0	0	0	0	0	0	0	25013902	183500800	0	0	233147543	708531184	0	0	0	0	150924817	0	0	0	0	0	241172480	0	0	0	0	167772160	0	0	0	0	0	0	0	0	178257920	0	0	0	0	0	0	0	0	0	0	230686720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157310887	253423651	209715200
2026-01-26	0	0	0	0	225443840	0	226831029	0	152043520	0	0	0	0	288358400	0	146800640	158436694	217429448	0	0	0	0	0	0	0	242900033	0	188743680	209715200	0	0	202348882	0	235929600	0	0	0	203705915	0	235929600	0	193986560	110100480	0	0	178257920	0	0	173015040	207571281	0	157286400	0	167772160	0	0	0	0	0	0	239865488	0	0	0	183500800	0	0	0	197780337	235929600	0	0	110100480	214958080	0	0	0	0	0	0	0	0	104857600	220200960	162958289	173015040	193986560	0	0	173015040	0	0	0	237794605	0	186874665	175808490	225443840	173015040	152043520	0	0	191585677	0	0	0	0	0
2026-02-02	0	146800640	167772160	0	0	0	0	0	0	125829120	0	157286400	0	0	0	0	0	0	0	283115520	0	0	0	0	0	0	188743680	0	0	0	214958080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167772160	0	0	0	0	230686720	0	0	0	0	173015040	0	0	99614720	225443840	0	0	174294891	0	0	0	0	0	0	0	0	0	173015040	0	183500800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-02-16	18211224	6821108	10235800	10293032	6559076	11799716	0	9965492	204800	204800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-02-23	4602112	8729116	204800	4331804	8516040	0	608949	0	647655	0	0	0	0	0	0	0	638294	52428800	0	629199	0	0	0	609592	0	0	0	0	0	653278	627894	0	0	4323528	4682196	4127004	0	0	622554	799305	0	0	0	0	0	0	0	568117	4454544	0	4323528	0	0	0	0	0	0	0	0	0	0	0	0	4771384	0	0	609327	0	0	0	647874	0	0	625801	0	0	645261	4904038	0	0	4127004	0	0	0	0	773291	0	0	0	0	0	0	0	800045	0	0	0	0	0	0	0	0	0	0	0	0	659491	4127004
2026-03-02	639114	5037446	0	0	447693	0	0	4716576	0	4716576	4782394	4975344	0	4192512	0	0	0	4759240	5154322	0	0	641366	0	0	0	0	620521	0	4824257	0	0	4454544	0	0	0	0	0	0	0	0	4389036	0	0	0	4192512	619381	423751	0	0	0	0	780792	0	0	779831	773017	0	0	4579343	0	0	4454544	0	0	4783875	0	609327	636032	4520052	0	0	0	0	0	0	651417	0	0	720588	0	0	0	623625	0	633809	0	617528	633464	0	0	0	4520052	0	0	0	0	0	0	3668448	0	0	0	609677	4454544	5961228	4454544	0	0
2026-03-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637542	0	0	0	0	0	0	0	0	0	608412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4826849	0	0	0	0	0	0	0	4978608	0	0	0	0	0	0	4127004	0	0	0	0	0	0	0	0	0	0	5491962	0	0	0	0	0	0	0	0	0	0	769327	629545	0	4192512	0	0	0	0	0	0	0	0	0	0
2026-03-16	11332884	0	0	0	0	0	0	4127004	0	0	0	0	4127004	0	7336896	0	0	0	11725932	0	0	0	0	18866304	0	0	0	0	0	11398392	0	0	0	0	5961228	0	0	0	0	0	0	0	0	4127004	0	0	0	0	0	0	0	0	5830212	0	0	9498660	0	20831544	0	0	0	0	0	6550800	0	0	0	0	0	0	5371656	0	0	0	0	0	0	0	0	0	11856948	10481280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6747324	0	0	8057484	0	0	0
2026-03-23	2423796	0	917112	0	0	0	0	0	1163443	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2026-03-30	0	1	0	0	0	0	0	0	493642223	0	0	0	0	0	0	0	0	0	0	0	0	0	366004712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	204800	0	0	0	11267377	0	0	0	0	0	0	0	0	0	0	6616309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	917112	33736620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
