region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
ARG/J	1327280	1	1	0
MEX	4512752	2	2	0
MAR/03	929096	1	1	0
DOM/22	2057284	1	1	0
SRB/00	10578355	2	2	0
PRY	17544316	2	2	0
MEX/MEX	3583656	1	1	0
MAR/06	10682849	2	2	0
BRA/PR	19407739	5	5	0
PHL/10	1061824	1	1	0
CHL/ML	3981840	2	2	0
FRA/ARA	2190012	1	1	0
BRA/MT	1128188	1	1	0
ZAF/WC	3384564	2	2	0
POL/28	4645480	1	1	0
URY/MO	21046950	3	3	0
BGD/C	13431297	5	5	0
PAK	13481454	4	4	0
BRA/RS	24497878	5	5	0
IDN/BT	12872861	4	4	0
BOL/L	5972760	1	1	0
ARE/AZ	13471892	4	4	0
AUS/VIC	2190012	2	2	0
BFA/03	995460	1	1	0
IND/RJ	6819826	3	3	0
SYC	35593641	11	11	0
GBR	18409070	2	2	0
IND	10684604	8	8	0
SAU/04	2190012	2	2	0
COL/ANT	17254640	3	3	0
PAK/KP	929096	1	1	0
USA/OH	18278756	3	3	0
ZAF/GP	18117372	8	8	0
IRQ/BG	26688287	8	8	0
MYS/14	6437308	6	6	0
ESP/CT	1327280	1	1	0
SAU/02	19124894	5	5	0
EST/37	5492546	2	2	0
BRA/SC	22984481	6	6	0
PHL/11	1327280	1	1	0
IND/DL	7830952	3	3	0
FRA/IDF	6803376	17	5	3
BRA/AP	1393644	1	1	0
IND/GJ	1393644	1	1	0
VEN/V	10153692	3	3	0
PHL/07	9237423	1	1	0
USA/KY	10564703	2	2	0
BRA/AM	11877232	3	3	0
VNM/39	5043664	5	5	0
USA/WA	11535299	9	3	2
IND/UK	10485512	2	2	0
IRQ/AR	12808252	4	4	0
MAR/07	4645480	1	1	0
IRQ/MA	4778208	1	1	0
IND/JK	9555927	1	1	0
LBN	2322740	1	1	0
VNM/37	862732	1	1	0
IDN/JI	1128188	1	1	0
ESP	9155509	1	1	0
PRY/10	1858192	1	1	0
DZA/16	2256376	2	2	0
TUN/11	2654560	2	2	0
NGA/EN	7432768	2	2	0
CAN/SK	9636262	1	1	0
URY/MA	2389104	1	1	0
BRA/ES	9636262	1	1	0
BRA/CE	2123648	1	1	0
PRY/ASU	7830952	1	1	0
PHL/02	8999080	1	1	0
SAU/03	3318200	1	1	0
COL/TOL	8999080	1	1	0
ZAF/EC	8999080	1	1	0
MAR/02	3915476	1	1	0
JPN/13	30116434	127	3	1
CRI/C	9196487	1	1	0
VEN/I	4711844	1	1	0
USA/MI	14120448	2	2	0
CZE/10	18821807	2	2	0
ESP/MD	1061824	1	1	0
IRQ/DA	2389104	1	1	0
ARG/C	3849112	1	1	0
BEL/BRU	929096	1	1	0
RUS/NIZ	1460008	1	1	0
QAT/DA	1128188	1	1	0
ARG/X	2322740	2	2	0
GBR/WLS	17433795	2	2	0
ESP/VC	1393644	1	1	0
THA/16	10211245	1	1	0
IND/KL	1128188	1	1	0
TUR/12	1128188	1	1	0
TUN/51	1990920	1	1	0
COG/BZV	1393644	1	1	0
PRY/14	2859741	1	1	0
BRA/BA	1128188	1	1	0
SAU/01	995460	1	1	0
MEX/CHH	2389104	1	1	0
CRI/SJ	9347148	1	1	0
SWE/AB	1858192	1	1	0
ISR/M	1393644	1	1	0
USA/NE	730004	1	1	0
KAZ/79	3716384	1	1	0
PHL/03	9025504	4	4	0
PAK/IS	1791828	2	2	0
VNM/DN	2057284	2	2	0
ARE/DU	19614945	3	3	0
TUR/22	1327280	1	1	0
MEX/PUE	4114568	2	2	0
BRA/GO	14145355	3	3	0
ESP/AN	2588196	2	2	0
BRA/AL	1128188	1	1	0
DOM/32	5176392	1	1	0
UKR/35	1327280	1	1	0
BRA/PE	2190012	2	2	0
VEN	3583656	2	2	0
PER/LMA	37019986	7	7	0
USA/NJ	9282451	1	1	0
DOM/23	5176392	1	1	0
NLD/GE	1393644	1	1	0
CHL/LL	1128188	1	1	0
MEX/DUR	9136034	1	1	0
ZAF/MP	862732	1	1	0
ITA	8609767	1	1	0
ETH/AA	929096	1	1	0
BGD/E	1327280	1	1	0
COL/SUC	5840032	1	1	0
RUS/MOS	5574576	2	2	0
IRQ/BA	1128188	1	1	0
USA/CO	10611686	2	2	0
VNM/68	862732	1	1	0
VNM/26	1061824	1	1	0
ARG/D	1061824	1	1	0
IRQ/KI	1327280	1	1	0
ARE/SH	6039124	1	1	0
MAR/09	1990092	1	1	0
MEX/MIC	7034584	1	1	0
TUR/35	1460008	1	1	0
PHL/40	13308201	5	5	0
ECU/T	1990920	1	1	0
TUN/23	1061824	1	1	0
BGR/03	1659100	1	1	0
NLD/NH	18560426	2	2	0
PER/CUS	4579116	2	2	0
BGR/24	1128188	1	1	0
AZE/BA	2256376	1	1	0
KAZ/39	929096	1	1	0
TUN/21	1128188	1	1	0
USA/FL	8229136	1	1	0
TUN/13	995460	1	1	0
BLR/VI	7233676	1	1	0
MEX/VER	1327280	1	1	0
IRL/L	9114097	1	1	0
USA/CT	9114097	1	1	0
EGY/C	12270786	2	2	0
COL/SAN	2853652	1	1	0
MKD/703	8826412	1	1	0
PRT/15	9240397	1	1	0
JOR/AQ	5574576	1	1	0
SYR	4645480	2	2	0
VNM/20	862732	1	1	0
DOM/25	2654560	1	1	0
VNM/67	929096	1	1	0
USA/WV	9483498	1	1	0
NZL/WKO	9067399	1	1	0
NOR/02	23406480	3	3	0
COL/CAL	6370944	1	1	0
VNM/72	1128188	1	1	0
VNM/HP	9755508	2	2	0
GTM/20	1128188	1	1	0
UKR/12	10889129	2	2	0
CHL	1393644	1	1	0
IDN/JT	18334834	2	2	0
CRI/H	7366404	1	1	0
MEX/HID	9504552	1	1	0
MAR/04	4579116	1	1	0
CAN/BC	2389104	1	1	0
IDN/SU	3650020	1	1	0
CHL/AR	3318200	1	1	0
TUR/34	6835492	2	2	0
VEN/D	9432445	1	1	0
BOL/S	1393644	1	1	0
EGY/AST	4512752	1	1	0
ARE/AJ	1194552	1	1	0
BRA/SE	2322740	1	1	0
IND/TS	1061824	1	1	0
IRQ	929096	1	1	0
MAR	1061824	1	1	0
AUT/9	7752435	1	1	0
LBN/BA	4313660	1	1	0
IRQ/SU	7752435	1	1	0
NPL/P3	7222550	1	1	0
IRL	6238216	1	1	0
PSE/RBH	8096408	1	1	0
AUT/6	10325543	1	1	0
PRY/3	7167312	1	1	0
RUS/MOW	10325543	1	1	0
VNM/06	2322740	1	1	0
BRA/PI	1393644	1	1	0
MEX/BCN	1128188	1	1	0
JAM/14	4114568	1	1	0
KEN/17	2986380	1	1	0
ESP/CM	1194552	1	1	0
TUR/31	929096	1	1	0
MEX/ZAC	1128188	1	1	0
ALB/11	5707304	1	1	0
RUS	862732	1	1	0
MMR/12	862732	1	1	0
IDN/KI	1061824	1	1	0
GBR/SCT	7757219	1	1	0
OMN/ZU	1061824	1	1	0
ARE	929096	1	1	0
DZA/18	2986380	1	1	0
UKR/09	3716384	1	1	0
MMR/06	1061824	1	1	0
THA/10	9227412	1	1	0
COL/NAR	1924556	1	1	0
SLV/SS	9475993	1	1	0
VNM/35	862732	1	1	0
IDN	929096	1	1	0
OMN	1128188	1	1	0
ZAF	2920016	1	1	0
TUR/42	7100948	1	1	0
LBY/TB	1061824	1	1	0
