region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
VEN/M	3275400	1	1	0
AZE/BA	61185468	11	11	0
PAN/8	20788204	4	4	0
TUR/16	12599704	2	2	0
IND	3668448	1	1	0
VNM/13	18025784	2	2	0
TUR/01	2751336	1	1	0
POL/14	6299852	1	1	0
BRA/CE	11933540	2	2	0
PSE	6163396	2	2	0
JOR/AM	38361577	9	9	0
HKG	172774156	42	42	0
IDN/JK	38071232	8	8	0
COL/NSA	5961228	1	1	0
BRA/AM	2423796	1	1	0
IND/TN	10426856	3	3	0
PHL/40	13898780	5	5	0
TUR/07	3995988	1	1	0
NGA/AB	3864972	1	1	0
NGA/LA	9236628	4	4	0
GTM/01	16573524	2	2	0
IDN/AC	9449880	2	2	0
PER/ARE	3013368	1	1	0
VNM	37290780	9	9	0
ARG/J	9302136	2	2	0
ARG/M	15394380	3	3	0
BRA/MG	76481088	14	14	0
PAK	12184488	7	7	0
USA/AZ	3150028	1	1	0
DZA/05	10623380	2	2	0
BGD/E	38988344	5	5	0
ARE/SH	14630452	4	4	0
JAM/01	15405464	4	4	0
PRY/11	12249996	2	2	0
MDA/CU	23593964	3	3	0
IDN/SU	7413488	2	2	0
ZAF/LP	6026736	1	1	0
IRQ/AR	20657188	5	5	0
AZE/YE	12599704	2	2	0
BRA/PI	10099316	3	3	0
ARG/D	13505732	2	2	0
MEX/NLE	18899556	3	3	0
OMN/MA	23157576	4	4	0
UKR/30	51790216	11	11	0
PRY/10	6026736	2	2	0
PAK/SD	39708932	10	10	0
UKR/35	4323528	1	1	0
SYR	10808820	7	7	0
MEX/HID	2030748	1	1	0
THA/10	8134076	3	3	0
BRA/RR	4716576	1	1	0
IND/MH	40255164	7	7	0
FRA/CVL	12059116	2	2	0
UKR/46	9449880	2	2	0
COL/QUI	3150028	1	1	0
VNM/22	3150028	1	1	0
PRY/ASU	18102376	4	4	0
ITA	6299852	1	1	0
THA/20	12599704	2	2	0
HND/YO	3668448	1	1	0
ZAF/KZN	26902616	5	5	0
IDN/JT	21355608	5	5	0
PAK/BA	5240640	1	1	0
BRA/PA	14226320	3	3	0
IRQ/DQ	6299852	1	1	0
URY/MA	8658140	2	2	0
PHL/03	4192512	3	3	0
IND/BR	2620320	1	1	0
MEX/TAB	1637700	1	1	0
TTO/CHA	12599704	2	2	0
BOL/L	22049584	4	4	0
NPL	15673140	8	8	0
ECU/L	4389036	1	1	0
VNM/20	12577536	2	2	0
ECU/G	13571240	3	3	0
MEX/GUA	11671508	2	2	0
BRA/MS	2423796	1	1	0
AGO/LUA	20602764	4	4	0
MEX/CMX	24009180	5	5	0
ETH/AA	25897828	6	6	0
COL	2030748	1	1	0
ALB/03	6299852	1	1	0
COL/CAL	4323528	1	1	0
COG/16	3013368	1	1	0
IND/CG	5371656	1	1	0
ITA/75	1179144	1	1	0
TGO/M	8974596	2	2	0
USA/PA	9575252	2	2	0
ECU/P	45692328	13	13	0
PAK/KP	8516040	2	2	0
TUN/13	2030748	1	1	0
BGD/D	7478996	2	2	0
KAZ/47	2292780	1	1	0
TUR/34	11606000	3	3	0
IRL/L	12599704	2	2	0
DOM/25	10350264	3	3	0
PSE/NBS	501	1	1	0
DOM/32	10164824	2	2	0
AZE	9171120	1	1	0
DEU/NW	15749732	3	3	0
ARG/E	11737016	2	2	0
VEN/I	2030748	1	1	0
USA/TX	55149246	7	4	1
VEN/V	7997620	4	4	0
IRQ/DA	14226320	3	3	0
TUR/35	12599704	2	2	0
KGZ/GB	10088232	4	4	0
VNM/HP	20777120	4	4	0
MEX/COA	15470972	2	2	0
ISR/Z	7926468	1	1	0
FRA/IDF	6299852	1	1	0
CHL/VS	3668448	1	1	0
IRQ/SU	20318564	3	3	0
COL/MET	4651068	1	1	0
VNM/05	8712564	1	1	0
BRA/ES	32852760	7	7	0
IRQ/NA	4103822	2	2	0
JAM	8003060	2	2	0
IND/JK	2030748	1	1	0
JAM/06	4847592	1	1	0
ALB/11	8723648	2	2	0
HND/CR	3150028	1	1	0
BRA/MT	1703208	1	1	0
VEN/P	1113636	1	1	0
MYS/10	19931160	11	11	0
ESP/AN	12599704	2	2	0
PRY/3	6299852	1	1	0
KEN	3216073	3	3	0
VNM/35	6299852	1	1	0
PHL/00	18014700	4	4	0
BLR/BR	3668448	1	1	0
SLV/SS	27688712	6	6	0
BRN/BM	12654128	3	3	0
CRI/H	10688888	2	2	0
IRL/M	2030748	1	1	0
CAN/BC	6299852	1	1	0
VEN/B	1441176	1	1	0
IRQ/MA	6299852	1	1	0
UKR/18	6299852	1	1	0
BWA/GA	851604	1	1	0
EGY/ALX	6354276	2	2	0
MAR/09	13047176	3	3	0
RUS/MOW	1113636	1	1	0
IDN/JI	18495424	5	5	0
TUR	11999048	2	2	0
ARG/N	1965240	1	1	0
BOL/S	4651068	1	1	0
MAR/07	10754396	2	2	0
CAN/ON	12599704	2	2	0
ARE/DU	54225096	10	10	0
IRQ/BB	6299852	1	1	0
MNG/1	17501720	4	4	0
VNM/66	7413488	2	2	0
VNM/43	5503425	2	2	0
PRT	3150028	1	1	0
VNM/27	3150028	1	1	0
CRI/SJ	39545660	8	8	0
ZAF/WC	16966572	4	4	0
MLI/BKO	4913100	1	1	0
UKR/59	4061496	1	1	0
TUR/41	6299852	1	1	0
SAU/02	12599704	2	2	0
ITA/72	6550800	1	1	0
TUR/27	1506684	1	1	0
SUR/PM	6299852	1	1	0
ARG	10022724	2	2	0
KHM/12	5180776	3	3	0
NIC/MN	16071628	3	3	0
DZA/15	5508316	2	2	0
FRA/PAC	11868032	2	2	0
TTO/POS	6299852	1	1	0
IDN/KI	2096256	1	1	0
MEX/MEX	20067616	4	4	0
UKR/77	15995036	2	2	0
DZA/17	1113636	1	1	0
NGA/FC	7413488	2	2	0
SAU/04	6299852	1	1	0
TUN/51	6299852	1	1	0
PSE/RBH	1048128	1	1	0
MEX/GRO	7598928	2	2	0
BLR/VI	272890	1	1	0
KAZ/43	6299852	1	1	0
MEX/DUR	6299852	1	1	0
ESP/EX	6299852	1	1	0
VNM/52	6299852	1	1	0
ARM/ER	27350088	4	4	0
SAU/01	4258020	1	1	0
COG/BZV	8985680	2	2	0
BHR/13	17578312	4	4	0
IND/JH	3668448	1	1	0
IRL/C	6299852	1	1	0
ZAF/EC	6299852	1	1	0
VEN/G	9313220	2	2	0
MEX/TAM	12599704	2	2	0
COL/MAG	6299852	1	1	0
PRY	9695184	1	1	0
BRA/TO	15328872	1	1	0
ZAF/MP	2685828	1	1	0
IND/KL	1375668	1	1	0
NER/8	1703208	1	1	0
BRA/AL	19979940	3	3	0
TUR/33	1375668	1	1	0
MYS	10284756	1	1	0
NLD/LI	10885412	2	2	0
MYS/04	7413488	2	2	0
IND/GJ	5240640	3	3	0
VNM/61	27262412	3	3	0
ECU/O	6299852	1	1	0
VNM/68	7413488	2	2	0
ARG/S	1244652	1	1	0
PHL/07	2554812	2	2	0
VEN/F	25417104	1	1	0
TUN/12	9449880	2	2	0
ECU/R	1244652	1	1	0
HND	6299852	1	1	0
RUS/KDA	5437164	2	2	0
HKG/HEA	1506684	1	1	0
USA/MI	1441176	1	1	0
VEN/S	13636748	3	3	0
MAR/01	7991976	2	2	0
BRA/DF	14346252	3	3	0
DZA/31	10688888	2	2	0
KAZ/55	6299852	1	1	0
BEL/BRU	6299852	1	1	0
ISR/M	25199408	4	4	0
IRQ/BA	7801096	2	2	0
DZA/02	2030748	1	1	0
LBN	7347980	2	2	0
EGY/GZ	8985680	2	2	0
BRA/RN	9826200	2	2	0
CHN	753	1	1	0
VNM/29	14095304	2	2	0
IND/NL	1113636	1	1	0
JOR	8003060	2	2	0
IND/AS	917112	1	1	0
ARG/X	6299852	1	1	0
USA/KY	6299852	1	1	0
PHL	7216964	2	2	0
TWN/KHH	1113636	1	1	0
NPL/P2	1113636	1	1	0
ESP/MD	8920172	3	3	0
PRT/15	3668448	1	1	0
MEX/SIN	3406416	1	1	0
PRY/2	6299852	1	1	0
ALB	3406416	1	1	0
COL/VAC	17359620	3	3	0
ARE	6299852	1	1	0
BRA/PE	20897052	3	3	0
FRA/GES	6299852	1	1	0
BEL/VLG	6299852	1	1	0
TJK	6299852	1	1	0
KHM	6299852	1	1	0
ZAF	3668448	1	1	0
DOM/09	3150028	1	1	0
VNM/21	11463900	2	2	0
NGA/EN	1179144	1	1	0
SEN	3340908	1	1	0
IRN	4323528	1	1	0
FRA/OCC	6299852	1	1	0
ARG/G	6299852	1	1	0
ARG/Q	8068568	2	2	0
BOL/C	5633688	1	1	0
KAZ/71	2489304	1	1	0
EST/37	6299852	1	1	0
NPL/P3	10743312	3	3	0
UKR/12	6681816	2	2	0
VNM/56	13975372	3	3	0
ECU/F	1113636	1	1	0
COL/SAN	5044116	2	2	0
RUS/ROS	6299852	1	1	0
EGY/AST	1768716	1	1	0
UKR/51	15351244	4	4	0
QAT/DA	6299852	1	1	0
CHL/BI	6299852	1	1	0
MDA	6299852	1	1	0
IDN/SG	7074864	2	2	0
IDN/KS	12599704	2	2	0
PSE/BTH	3602940	1	1	0
TUN/11	5764704	2	2	0
GRC/D	6299852	1	1	0
ITA/42	13232616	1	1	0
GBR/WLS	25493696	2	2	0
THA/83	917112	1	1	0
BGD/H	6299852	1	1	0
IND/KA	6299852	1	1	0
COL/COR	10546788	2	2	0
RUS	1048128	1	1	0
MYS/07	1113636	1	1	0
UKR/63	5306148	1	1	0
BGD/B	12184488	1	1	0
USA/NJ	10295840	2	2	0
USA/NV	6299852	1	1	0
KAZ/75	917112	1	1	0
BOL/H	6299852	1	1	0
DOM/18	3340908	1	1	0
THA/54	6299852	1	1	0
UKR/05	5306148	1	1	0
UKR/48	9105612	1	1	0
DZA/09	8843580	1	1	0
ESP/VC	11070852	1	1	0
KWT/KU	3995988	1	1	0
IND/TS	13767764	2	2	0
CHL/AP	3013368	1	1	0
TWN/TAO	6299852	1	1	0
GBR/SCT	6299852	1	1	0
IDN/KT	12774060	1	1	0
MLT/34	3995988	1	1	0
GUY/DE	1375668	1	1	0
MEX/TLA	3150028	1	1	0
HRV/21	6299852	1	1	0
BIH/SRP	6299852	1	1	0
PSE/JEN	8909088	1	1	0
ARM	16180476	1	1	0
MYS/08	1113636	1	1	0
TUR/06	1113636	1	1	0
USA/GA	6299852	1	1	0
PHL/11	2292780	1	1	0
MEX/AGU	3013368	1	1	0
SRB/15	6299852	1	1	0
TUR/42	2030748	1	1	0
BOL/T	5306148	1	1	0
BOL	1113636	1	1	0
CHE/BE	6299852	1	1	0
MEX/PUE	3406416	1	1	0
TUR/44	6299852	1	1	0
USA/MO	6299852	1	1	0
MKD/101	6299852	1	1	0
