region	bytes_sent	number_of_requests	number_of_downloads	number_of_views
GBR/ENG	124594868	12	12	0
VNM/43	58978480	4	4	0
MAR/06	45621272	5	5	0
DOM/25	34915764	5	5	0
SEN/DK	24172452	4	4	0
ISR/M	22426320	2	2	0
VNM/34	28889028	3	3	0
IRQ/AR	26284196	4	4	0
TUN/23	14280744	2	2	0
BRA/RO	7533420	1	1	0
URY/MO	87046444	13	13	0
IDN/RI	37405068	5	5	0
ECU/C	7533420	1	1	0
BLR/HM	25750456	2	2	0
COL/ANT	32754000	7	7	0
VEN/K	10088232	4	4	0
PAK/IS	12512028	2	2	0
MEX/MEX	70104828	5	5	0
VEN/R	917112	1	1	0
DEU/BB	10612296	1	1	0
IRQ/NI	25089564	7	7	0
NGA/LA	25054564	3	3	0
PHL/08	3733957	2	1	1
ARG/Q	18754920	1	1	0
EGY/C	14855253	6	4	1
IND/PB	12839568	3	3	0
IDN/AC	16049460	2	2	0
VEN/C	6616308	1	1	0
COL/DC	55092228	10	10	0
SRB/00	26006676	2	2	0
CHL/RM	65549400	11	11	0
BOL/S	24631008	6	6	0
USA/TX	54924818	22	6	2
COL/CUN	24488472	2	2	0
KHM/12	9171120	3	3	0
BRA/MG	124590712	17	17	0
IND/MH	5044116	1	1	0
MYS/10	48745728	11	11	0
PHL/03	2423796	1	1	0
BRA/MT	4585560	1	1	0
USA/MO	25645936	2	2	0
UKR/51	5699196	2	2	0
CHL/TA	2751336	1	1	0
DZA/16	10939836	2	2	0
MEX/BCN	12643112	2	2	0
IDN/SS	5437164	2	2	0
VEN/V	36983284	7	7	0
IND/GJ	15690092	2	2	0
NIC/MN	26268708	4	4	0
BRA/RS	65729888	9	9	0
PRY/11	36121640	3	3	0
IDN	56729928	11	11	0
JAM/07	851604	1	1	0
COL/SAN	6616308	1	1	0
BOL/L	19193844	3	3	0
ECU/P	44545440	7	7	0
GCP/us-central1	82745564	10	8	1
POL/12	29893240	3	3	0
CRI/P	12184488	1	1	0
FRA/IDF	16709028	14	5	3
MEX/SLP	18669780	3	3	0
ISR/TA	44840004	6	6	0
BGD/D	5240640	1	1	0
UKR/30	24827532	3	3	0
VNM/52	46612628	4	4	0
ARM/ER	2096256	1	1	0
ZAF/WC	18211224	6	6	0
PAK	28561488	6	6	0
TUR/19	12303556	1	1	0
BWA/GA	17949192	3	3	0
PHL	13417192	2	2	0
COL/BOY	1441176	1	1	0
ECU/SD	10284756	1	1	0
IND/HR	17294112	2	2	0
ESP/MD	2423796	1	1	0
MEX	25686784	3	3	0
IDN/KS	18669780	2	2	0
VNM/21	1899732	2	2	0
COL/SUC	13919184	1	1	0
IRN	3799464	2	2	0
ARG/T	12732196	1	1	0
POL/06	12732196	1	1	0
ARG/C	27578868	5	5	0
BEL/BRU	11798276	1	1	0
ITA	7991976	1	1	0
EGY/DT	4585560	2	2	0
SLV/SS	22451868	2	2	0
MEX/NLE	36157292	3	3	0
ARE/DU	71325896	8	8	0
BRA/DF	1244652	1	1	0
TUR/16	11267376	1	1	0
SYR	4192512	3	3	0
PER/LMA	39392376	4	4	0
MEX/GRO	13494648	1	1	0
MAR/07	21028068	5	5	0
UKR/32	8909088	1	1	0
CHL/BI	20943408	3	3	0
PSE/RBH	17995548	3	3	0
MEX/VER	10153740	2	2	0
VNM/HP	55949432	6	6	0
BRA/CE	16377000	4	4	0
VNM/63	11332884	1	1	0
KEN/30	87372640	17	17	0
BRA/PA	32664968	3	3	0
BGD/C	89814004	14	14	0
UKR/56	26858280	3	3	0
ARG/X	39172424	5	5	0
IDN/BA	15263364	1	1	0
BGR/16	10999596	1	1	0
MYS/13	9826200	1	1	0
IND/DL	59643696	8	8	0
VNM/66	12905076	2	2	0
COG/16	8647056	1	1	0
VNM/35	33724796	3	3	0
ARM	1113636	1	1	0
NLD/LI	8647056	1	1	0
JAM/01	37599744	4	4	0
NGA/FC	15132348	2	2	0
NLD/ZH	13075384	1	1	0
USA/OR	6354276	1	1	0
MEX/TLA	11267376	1	1	0
AZE/YE	4061496	1	1	0
BOL	2685828	1	1	0
MEX/COA	7467912	2	2	0
FRA/ARA	9171120	1	1	0
IND/TS	15459040	2	2	0
IDN/JB	28495980	4	4	0
PSE	7336896	1	1	0
PSE/NBS	8450532	1	1	0
UKR/05	22303228	2	2	0
UKR/09	3078876	1	1	0
KEN/28	4323528	2	2	0
FRA/GES	30985284	3	3	0
USA/MI	29685580	9	3	1
HND/CR	4913100	1	1	0
VEN	22731276	4	4	0
PAN/4	6812832	1	1	0
IRQ/BA	34704320	4	4	0
DZA/30	1375668	1	1	0
LBN	2554812	2	2	0
PAK/KP	22272720	1	1	0
VNM/61	14018712	2	2	0
LBN/AS	3799464	1	1	0
COL/NSA	9564168	1	1	0
COL/ATL	9760692	1	1	0
BHR/13	15328872	2	2	0
COL/CHO	2358288	1	1	0
ARG/Y	3340908	1	1	0
BRA/PR	47876000	8	8	0
VEN/P	2030748	1	1	0
PAN/8	45179616	6	6	0
PRY/14	4585560	1	1	0
USA/WI	8057484	1	1	0
THA/10	25396724	2	2	0
GRD/03	13887696	1	1	0
IDN/SN	5044116	1	1	0
USA/NH	7362680	7	1	1
EGY/ALX	3668448	1	1	0
RUS/KDA	4192512	1	1	0
UKR/18	3013368	1	1	0
MEX/ROO	9236628	1	1	0
ROU/SV	24434484	1	1	0
EST/37	8316320	1	1	0
CHE/VD	10464440	14	2	2
IDN/JK	32164428	4	4	0
TUR/31	5568180	4	4	0
ARG/D	2423796	1	1	0
FRA/PAC	20504004	2	2	0
HND/YO	13101600	2	2	0
VEN/G	13298124	2	2	0
GAB/1	2947860	1	1	0
BRA/MA	14346252	1	1	0
CHL/LL	9957216	1	1	0
PRY/10	25810152	3	3	0
VEN/S	13101600	1	1	0
MEX/SON	5633688	1	1	0
IRQ/SU	17490636	2	2	0
VNM/70	8712564	1	1	0
LKA/1	2685828	1	1	0
THA/83	10612296	2	2	0
IRN/23	3668448	1	1	0
PRI	2620320	1	1	0
VNM/22	10546788	1	1	0
PRY/ASU	2358288	1	1	0
EGY/GZ	13363632	3	3	0
IND/BR	2685828	1	1	0
HND/CL	1113636	1	1	0
BRA/SE	10546788	1	1	0
MEX/PUE	23418960	2	2	0
VNM/72	14411760	1	1	0
BRA/RJ	25597516	5	5	0
SAU/04	4061496	1	1	0
IRQ/NA	917112	1	1	0
BGR/08	11791440	1	1	0
ETH/OR	1113636	1	1	0
DZA/31	10939836	1	1	0
MAR/09	18604272	3	3	0
BRA/AL	8778072	2	2	0
KAZ/75	19450364	3	3	0
OMN/MA	49544216	5	5	0
DEU/SN	10481280	1	1	0
IND/UK	11136360	1	1	0
BRB/08	14018712	1	1	0
BGD/E	14627216	1	1	0
IDN/KR	8254008	1	1	0
TUR/10	4978608	1	1	0
VNM/69	12053472	2	2	0
PHL/00	8843580	1	1	0
MNG/1	31974100	2	2	0
ARG/N	13953204	1	1	0
KAZ/19	2423796	1	1	0
BRA/ES	14986828	1	1	0
BRN/BM	917112	1	1	0
ZAF/MP	5240640	1	1	0
CHL	11332884	1	1	0
VNM/20	54977952	3	3	0
VNM/49	13298124	2	2	0
TGO/M	2030748	1	1	0
COL	11070852	2	2	0
PRT/13	10444732	1	1	0
BGR/02	10444732	1	1	0
VNM/37	31549180	3	3	0
ETH/AM	3013368	1	1	0
ARG/E	6157752	2	2	0
VEN/M	13101600	1	1	0
RUS/SPE	13560156	1	1	0
GBR/SCT	8647056	1	1	0
ARG/F	14265096	1	1	0
ESP/AN	4651068	1	1	0
URY/SA	6878340	1	1	0
FRA/OCC	27644376	2	2	0
MOZ/MPM	13036092	1	1	0
MEX/TAM	14477268	1	1	0
IND/CG	2816844	1	1	0
PHL/02	1113636	1	1	0
SYR/HL	1703208	1	1	0
AZE/BA	13281620	1	1	0
BOL/C	3537432	1	1	0
VNM/29	15983952	2	2	0
IND/TN	9367644	1	1	0
ARE	10546788	1	1	0
ARG	23189832	2	2	0
PHL/40	19783417	3	2	1
ARG/M	9498660	2	2	0
VNM/56	42056136	6	6	0
ITA/45	34738756	11	2	1
VNM/54	13101600	2	2	0
COL/HUI	16245984	3	3	0
TUN/51	1244652	1	1	0
TUR/55	4651068	1	1	0
MEX/DUR	11112068	1	1	0
VEN/L	7336896	1	1	0
PHL/07	14941624	1	1	0
UKR/07	11118652	1	1	0
CAN/ON	28265000	3	3	0
AGO/LUA	8909088	1	1	0
BGD/F	1179144	1	1	0
PRT	1244652	1	1	0
LBN/BA	6092244	2	2	0
IRQ/DQ	7205880	1	1	0
ECU/E	4258020	1	1	0
HND	9826200	1	1	0
VEN/T	16770048	1	1	0
ARG/S	8778072	1	1	0
MUS/PL	10153740	1	1	0
UKR/46	3995988	1	1	0
URY/MA	4651068	1	1	0
BIH/BIH	7926468	1	1	0
ESP/CN	10612296	1	1	0
MEX/MOR	5830212	1	1	0
BGR/22	4716576	1	1	0
RUS/IRK	6419784	1	1	0
EGY/GH	3995988	1	1	0
CAN/QC	13829916	1	1	0
USA/TN	8516040	1	1	0
QAT/DA	1113636	1	1	0
MDA/AN	3013368	1	1	0
TUN/11	5306148	1	1	0
ARE/SH	16427360	2	2	0
VNM/13	47567180	5	5	0
BRA/GO	11718488	2	2	0
IRQ/MA	8705120	1	1	0
TUR	6878340	1	1	0
PSE/JEN	3668448	1	1	0
VNM/18	10352064	1	1	0
GTM/01	9418120	1	1	0
PHL/15	2358288	1	1	0
VNM/26	10229280	1	1	0
UKR/12	27777928	3	3	0
RUS/MOW	4323528	1	1	0
MAR/04	1113636	1	1	0
COL/ARA	3930480	1	1	0
ARG/A	12189284	1	1	0
MEX/MIC	7009356	1	1	0
THA/60	10781984	1	1	0
MEX/GUA	11021524	1	1	0
MEX/OAX	6354276	1	1	0
CMR/LT	8057484	1	1	0
BRA/AM	5961228	1	1	0
TUR/33	1441176	1	1	0
BIH/SRP	2030748	1	1	0
HND/FM	4782084	1	1	0
ESP/MC	16180476	1	1	0
TUN/21	1637700	1	1	0
RUS/NVS	5502672	1	1	0
GRC/I	5306148	1	1	0
BLR/VI	10350264	1	1	0
USA/IN	18473256	2	2	0
USA/GA	6419784	1	1	0
MAR/05	1703208	1	1	0
ECU/T	5371656	1	1	0
RUS/YAR	1703208	1	1	0
DEU/HE	10153740	1	1	0
THA	11489444	1	1	0
ECU/A	5568180	1	1	0
NGA	3340908	1	1	0
VEN/D	7795452	1	1	0
IDN/KT	1375668	1	1	0
ARG/W	2096256	1	1	0
USA/FL	22993308	2	2	0
TUR/01	14349460	2	2	0
IND/KL	13165260	1	1	0
PRY/2	12646948	1	1	0
PRY	5830212	1	1	0
ZAF/KZN	17916288	2	2	0
ZAF	2685828	1	1	0
MAR/01	15852936	2	2	0
DOM/32	19120600	1	1	0
JOR	3733956	1	1	0
COL/LAG	3668448	1	1	0
GEO/TB	8450532	1	1	0
GUY/DE	3406416	1	1	0
USA/AL	9900080	1	1	0
MEX/QUE	9891708	1	1	0
IRQ/DA	11267376	1	1	0
UKR/59	8974596	1	1	0
ARG/J	3995988	1	1	0
DZA/13	2030748	1	1	0
TUR/07	4389036	1	1	0
THA/14	10481280	1	1	0
